Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Lead Engineer,Pune,Full Time,Engineering & Manufacturing Department,1 Aug 2023,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Flexible timing,"Horrible top management
Most of the employees have been here for last 10-15 years; so no idea of what the outside world is doing : Thinks themselves to be oversmart
No food / transport facilities - even when the office is located at the town's outskirt
No proper and defined HR policies - no common folder : Most of the policies have not been revised in decades
Internal politics and at the end of the year would use any mean to not give you a good rating...Read More"
Senior Executive,"Gurgaon/Gurugram, Haryana",Full Time,Operations Support Department,5 May 2023,2.0,3.0,1.0,3.0,1.0,1.0,1.0,Only thing I like about whirlpool is my immediate manager.,"Senior management is worst, they can ask you to leave whenever they want. They have unique way of torturing employees and senior management acts as tyrant.
They can shout on you infront of your colleagues, demean you and can even portrait your good work into disaster and you cannot fight it."
Area Sales Manager,Patna,Full Time,Marketing Department,1 Aug 2023,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Always new things to learn,"Extensive Travelling is required, employee has to drive his car at all place (daily avg 200kms)
Mileage claim is also very less ₹7/km.
While driving the car, doing business is quite difficult."
Sme Lead,"Gurgaon/Gurugram, Haryana",Full Time,Finance Department,8 Jul 2023,3.0,5.0,2.0,4.0,2.0,2.0,2.0,Work life balance is good but except this no other benefits in this organisation.. Politics is too much they alwayz treat employees as bonded labor..,"Politics 
Bad environment 
Poor growth roadmap"
Senior Engineer,Pune,Full Time,Engineering & Manufacturing Department,2 Aug 2023,4.0,5.0,4.0,3.0,5.0,5.0,3.0,"The work environment, Work culture, Work life balance","Salery Appraisal, Promotions took time, need to struggle for ownership of the components or subsystem"
Area Sales Manager,"Coimbatore, Tamil Nadu",Full Time,Retail & B2C Sales Department,4 Aug 2023,5.0,4.0,5.0,4.0,3.0,2.0,4.0,Top management is good and give opportunity to learn and work.,Manager politics and senior people won’t encourage nee joines
Process Associate,"Gurgaon/Gurugram, Haryana",Full Time,Consumer service  Department,8 Jun 2023,2.0,3.0,1.0,3.0,5.0,1.0,1.0,Company has good work life balance since there is not much work therefore there is no such pressure .,"Female security 
Baisness
No growth no proper pathway to get promoted 
Unecessary politics.
Managers  and deputy managers lacking managerial things ."
Sr. CAE Specialist,Pune,Full Time,Simulation R&D Department,7 Jul 2023,4.0,2.0,5.0,5.0,4.0,4.0,5.0,"Flexible work timings, good compensation, on demand work from home as per req only finish projects on time",Now a days work life balance is not mainained
Area Manager,"Ghaziabad, Uttar Pradesh",Full Time,Enterprise & B2B Sales Department,5 Jul 2023,1.0,2.0,2.0,2.0,4.0,2.0,2.0,Whirlpool unlike the brand name is not a good place to work at. The company culture in sales doesn't allow work life balance and do not even pay as promised. Completed an year here and already looking for a switch,"Overall the organization is very good. You will get fair chance to become a competitive, to learn & to grow. 
Good culture..."
Associate,Pune,Full Time,Engineering & Manufacturing Department,8 Jun 2023,5.0,4.0,5.0,3.0,4.0,5.0,4.0,"Not such dislikes, but variable should jot be a part of CTC. 
Apart from work you have to put your energy in extra initiatives.",
Analyst,Pune,Full Time,Engineering Department,8 Aug 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,"Good culture, good work life balance, ample opportunities and learnings.",Salary and policies comparison with other similar level MNCs
Deputy Manager - Finance,Gurgaon/Gurugram,Full Time,Finance Department,1 Aug 2023,4.0,4.0,2.0,4.0,5.0,3.0,3.0,Flexible timings and work from home,No learning and growth. Bad management and no enthusiasm in team.
Senior Product Design Engineer,Pune,Full Time,Engineering Department,8 Sep 2023,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Work culture and scope to grow,Payout not as per market
Area Sales Manager,"Visakhapatnam, Andhra Pradesh",Full Time,Marketing Department,5 Sep 2023,5.0,4.0,4.0,3.0,5.0,5.0,3.0,Very good company,When compared with other companies salary is less
Senior CAE Specialist,Pune,Full Time,Engineering & Manufacturing Department,5 Aug 2023,5.0,5.0,5.0,4.0,5.0,5.0,5.0,"1: Work Flexibility
2: Reward and Recognition
3: Learning and Skill development",1: Not able to increase share in Indian Market
Area Service Manager,"Ranchi, Jharkhand",Full Time,After Sales Service & Repair Department,7 Sep 2023,5.0,4.0,4.0,4.0,4.0,4.0,3.0,Flexiblity to work,IT related improvement required
Deputy Manager,"Hyderabad/Secunderabad, Telangana",Full Time,Sales Support & Operations Department,7 Aug 2023,3.0,2.0,3.0,2.0,2.0,3.0,1.0,Previously their is a good work life balance present it is missing,Pay scales and Travel Allowances some old created in 2014
Retail Executive,"Jamnagar, Gujarat",Full Time,Retail & B2C Sales Department,6 Sep 2023,5.0,5.0,5.0,4.0,5.0,5.0,3.0,Enjoying this work place for whirlpool,Work life balance is great
Quality Inspector,Pune,Contractual,Business Process Quality Department,5 Sep 2023,4.0,4.0,5.0,5.0,4.0,4.0,4.0,None,Challenging and interesting job profile.
Area Sales Manager,Gurgaon/Gurugram,Full Time,Enterprise & B2B Sales Department,6 Jul 2023,3.0,2.0,4.0,3.0,3.0,2.0,2.0,"No work-life-balance, lack of vision, leadership changes, no bonus.",
Senior Software Engineer   (working remotely),,Full Time,Software Development Department,2 Sep 2023,4.0,5.0,4.0,4.0,5.0,5.0,4.0,A very good company to work.,Appraisals
Area sales manager,Hyderabad/Secunderabad,Full Time,Sales Support & Operations Department,2 Aug 2023,4.0,4.0,5.0,3.0,4.0,5.0,3.0,"Its good and very ethical company , its pleasure work in whirlpool   .",Nothing
Technical Support Engineer,Pune,Full Time,Operations Support Department,6 Aug 2023,5.0,5.0,4.0,4.0,4.0,5.0,3.0,Excellent culture & Flexible work hours,Nothing
Senior Npd Engineer,"Pune, Maharashtra",Full Time,Engineering & Manufacturing Department,5 Aug 2023,4.0,5.0,5.0,3.0,5.0,5.0,4.0,"Work life balance, flexible timing, learning",Salary
Sales Executive,"Thoothukudi, Tamil Nadu",Full Time,Sales Support & Operations Department,8 Jun 2023,5.0,5.0,5.0,4.0,5.0,5.0,3.0,"They let me do a little free work, not too much","Even if you work for a long time in the same company, they will not give you a promotion"
Key Account Manager,"Kochi, Kerala",Full Time,Enterprise & B2B Sales Department,3 Aug 2023,4.0,4.0,3.0,3.0,4.0,4.0,4.0,"Good Managament, 
Flexibility
Work Life Balancd",Less salary compared to competition
Deputy Manager,Pune,Full Time,"Operations, Maintenance & Support Department",7 Aug 2023,4.0,4.0,2.0,2.0,4.0,4.0,3.0,"Reputed organization, job security",Salary rise and bonus not up to the mark
Operations Manager,Pune,Full Time,Operations Department,6 Aug 2023,3.0,4.0,3.0,3.0,5.0,3.0,3.0,Freedom to think and implement,No incentive policy for employee motivation
Deputy Manager,Gurgaon/Gurugram,Full Time,Sales Department,3 Aug 2023,3.0,3.0,1.0,1.0,3.0,1.0,1.0,Nothing just working,"No growth , no opportunity"
Executive Assistant,"Faridabad, Haryana",Contractual,Administration Department,3 Sep 2023,3.0,3.0,3.0,2.0,3.0,2.0,2.0,Peers are cooperative,Management is baised
Supervising Engineer,Faridabad,Full Time,Quality Assurance and Testing Department,6 Jun 2023,4.0,5.0,4.0,4.0,4.0,5.0,2.0,Everything this is good.,Salary and appraisal is very low for freshers or experienced.
Senior Software Engineer,Pune,Full Time,Software Development Department,1 Aug 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Good working culture,Appraisal and promotion too slow
Pcb Design Engineer,Pune,Contractual,Hardware Department,9 Aug 2023,5.0,5.0,5.0,5.0,3.0,5.0,5.0,work life balance,sometimes partiality for contracters
Area Service Manager,"Vijayawada, Andhra Pradesh",Full Time,After Sales Service & Repair Department,8 Aug 2023,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Work satisfaction,Good work experience No dislikes
Senior Sales Executive,"Mumbai, Maharashtra",Full Time,Customer Success Department,0 Aug 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good experience in Whirlpool all electronic products store,All of then help in product client satisfaction my work
Billing Executive,"Ranchi, Jharkhand",Full Time,Service Delivery Department,7 Jul 2023,4.0,4.0,4.0,4.0,3.0,4.0,1.0,i like the way people behave,The time to come home was not fixed in that work
Team Lead,"Nagpur, Maharashtra",Full Time,Retail & B2C Sales Department,2 Aug 2023,4.0,4.0,4.0,4.0,4.0,5.0,4.0,"Working Culture, leadership support, and",No Decision making or late
Deputy Manager,Gurgaon/Gurugram,Full Time,Accounting & Taxation Department,2 May 2023,4.0,4.0,3.0,4.0,4.0,3.0,3.0,"Friendly  Environment,
Immediate mangers helpful
Work life is balanced.","Unnecessary Politics!
Carless Leadership 
Non Active HR & HR policies.
Lack in People Centric & Freedom to explore the IJP
Not upgrading  to new tolls and."
Sr.engineer,Kharadi,Full Time,Engineering Department,1 Jul 2023,4.0,5.0,3.0,3.0,5.0,3.0,2.0,Work life is great benifit of working here,Appraisal are not up to mark as per industry
Deputy Manager Service,"Bhubaneswar, Odisha",Full Time,After Sales Service & Repair Department,6 May 2023,4.0,3.0,2.0,2.0,5.0,2.0,2.0,Your job will secure.overall ok.,Don't whether I am doing service or sales 🤷‍♂️where my profile is service.
Area Sales Manager,"Rajkot, Gujarat",Full Time,Sales Support & Operations Department,4 Jul 2023,3.0,4.0,3.0,3.0,3.0,3.0,2.0,"Overall experience is okay, not good not bad.",Lethargic approach .
Test Engineer,Puducherry/Pondicherry,Contractual,Product Management - Technology Department,1 Aug 2023,4.0,4.0,4.0,3.0,1.0,4.0,2.0,Company work is good,But company not properly put it the salary
Mis Executive,Gurgaon/Gurugram,Contractual,eCommerce Operations Department,2 Aug 2023,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Whirlpool is a very good company,Nothing
Associate Engineer,Pune,Full Time,Wiring harness  Department,4 Jul 2023,4.0,5.0,3.0,2.0,5.0,4.0,2.0,Work life balance is good,Hikes are poor in whirlpool
Sales Executive,"Anjar, Gujarat",Full Time,After Sales Service & Repair Department,6 Aug 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I LOVE WHIRLPOOL,NO words
Deputy Manager-International Business,Gurgaon/Gurugram,Full Time,Enterprise & B2B Sales Department,3 Jul 2023,4.0,5.0,1.0,3.0,5.0,5.0,4.0,Companies culture and freedom,Lesser oppurtunity to grow on personal front.
Senior Project Engineer,Pune,Full Time,Engineering & Manufacturing Department,1 Jul 2023,4.0,4.0,3.0,3.0,4.0,4.0,3.0,Culture & Work life balance,Less salaries compare to competitors
Manager,"Gurgaon/Gurugram, Haryana",Full Time,Finance Department,0 Aug 2023,4.0,4.0,4.0,3.0,4.0,4.0,4.0,Learning is good,Variable pay
Procurement And Product  Costing Engineer,Pune,Full Time,Engineering Department,5 Jul 2023,4.0,5.0,3.0,3.0,4.0,4.0,3.0,Good work like balance.,No food & transportation services
Area Manager,Mumbai,Full Time,Enterprise & B2B Sales Department,2 Aug 2023,1.0,1.0,1.0,3.0,3.0,1.0,1.0,NA na na na na,NA na na na na
Deputy Manager,"Kanpur, Uttar Pradesh",Full Time,Enterprise & B2B Sales Department,8 Jun 2023,5.0,4.0,4.0,4.0,4.0,5.0,3.0,Best Team Support and Best Culture this Compnay,No
Deputy Manager,Gurgaon/Gurugram,Full Time,Finance Department,8 Jun 2023,2.0,4.0,1.0,2.0,1.0,1.0,1.0,Nothing,No promotions ..very less appraisal and they will cut bonus also
Sr. Project Engineer,Kharadi,Full Time,SCM & Logistics Department,6 Nov 2022,2.0,5.0,4.0,1.0,4.0,1.0,1.0,Whirlpool throws a wide array of Challenges nd opportunity to grow professionally.,"While large set of opportunities are available to grow, Counterparts and Teams are not open for Ideas/Suggestions. One is forced to follow the whims and the fancies of the Ex Pats - No questions asked. Objections lead to CounterEscalations which are handled even Poorly. Worst set of HR in terms of On Boarding Process and communication."
Area Sales Manager,Gurgaon/Gurugram,Full Time,BD / Pre Sales Department,8 Jun 2023,3.0,4.0,2.0,2.0,3.0,3.0,1.0,Work life balance,Promotion are only for IIMs nd top B school graduates.
Human Resources Business Partner,Pune,Full Time,HR Business Advisory Department,3 Aug 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything is amazing,Nothing as such. All is well.
Sales Executive,"Rajahmundry, Andhra Pradesh",Full Time,Sales Support & Operations Department,4 Jul 2023,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Good  job no pressure,Low salary  antha
Business Analyst,Pune,Full Time,Business Intelligence & Analytics Department,3 Aug 2023,3.0,4.0,1.0,1.0,4.0,4.0,1.0,"I genuinely appreciate the enriching experience of working at Whirlpool Corporation. The dynamic work culture, focus on innovation, and opportunities for professional growth align perfectly with my career aspirations. Additionally, the company's dedication to delivering quality products that impact people's lives resonates deeply with my values.","Certainly, here are somedislikes that I want to  express about working in Whirlpool Corporation
1. Slow Decision-Making Process: Employees might feel frustrated with slow decision-making processes, which could potentially hinder the company's ability to respond quickly to market changes.
2. Limited Remote Work Options : If the company has limited remote work opportunities, some employees might prefer more flexibility in where they work.
3. Communication Challenges: In a large organization like Whirlpool, there might be instances where communication between different departments or teams could be improved.
4. Career Advancement: Employees seeking rapid career growth might feel that the path to advancement is not as clear or fast-paced as they would prefer.
5. Technology Infrastructure : If the company's technology infrastructure is outdated, employees might face challenges with tools and systems that impact their daily work.
6. Bureaucracy:  Some employees may perceive certain bureaucratic processes or hierarchies as hindering innovation or decision-maki
these are general potential concerns and may not accurately reflect the specific work environment at Whirlpool Corporation. It's always a good idea to research and gather firsthand insights if you're considering employment with any organization....Read More"
Retail Marketing Manager,Gurgaon/Gurugram,Full Time,Retail & B2C Sales Department,4 Jul 2023,3.0,1.0,4.0,3.0,4.0,1.0,1.0,Senior level is reachable,"Company culture is bad, too much politics and favouritism"
Senior Design Engineer,Kharadi Pune,Full Time,Engineering & Manufacturing Department,5 Aug 2023,5.0,4.0,5.0,5.0,4.0,4.0,4.0,Working environment.. good culture,There is nothing to say
Service Engineer,New Delhi,,After Sales Service & Repair Department,4 Aug 2023,4.0,3.0,4.0,4.0,3.0,4.0,3.0,Good okk comfortable work,No comments
Senior Project Engineer,Pune,Full Time,Engineering Department,3 Jul 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Good work life balance,Nothing
Supply Chain Associate,"Gurdaspur, Punjab",Full Time,SCM & Logistics Department,4 Jun 2023,5.0,5.0,5.0,4.0,5.0,5.0,2.0,Good culture,Old employees are dominating with their pre-defined rules
Retail Executive,Faridabad,Full Time,Retail & B2C Sales Department,5 Jun 2023,4.0,4.0,4.0,3.0,3.0,2.0,2.0,I like to company. All  senior,No sallery appresal no week off
Logistics Executive,Faridabad,Contractual,SCM & Logistics Department,6 Sep 2023,5.0,5.0,3.0,3.0,5.0,5.0,3.0,Environment inside the office,Contractual
CAE-CFD Engineer,Mumbai,Contractual,Engineering Department,8 Jul 2023,1.0,4.0,3.0,3.0,1.0,4.0,4.0,None,Never join on contact
Area Service Manager,"Surat, Gujarat",Full Time,Service Delivery Department,6 Sep 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Must company,No dislike point
Deputy Manager,Pune,Full Time,Procurement & Purchase Department,9 Jul 2023,3.0,4.0,1.0,3.0,2.0,4.0,3.0,not to mention,not to mention
Sme,Gurgaon/Gurugram,Full Time,Operations Support Department,2 Sep 2023,5.0,5.0,4.0,4.0,5.0,4.0,4.0,"Good, Super, Work life Balance, No Pressure, Supportive","Nothing, Nothing, Nothing, Nothing, Nothing"
Channel Development Manager,"Hyderabad/Secunderabad, Telangana",Full Time,Business Intelligence & Analytics Department,1 Jun 2023,4.0,5.0,5.0,4.0,5.0,5.0,4.0,Work life balance. Flexibility in working hours.,U got to be available all time.
Manager,Gurgaon/Gurugram,Full Time,Accounting & Taxation Department,4 Jun 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nothing is good except work life balance,all dislike
Technical Specialist,Pune,Full Time,Technical publications Department,4 Apr 2023,2.0,3.0,3.0,1.0,3.0,2.0,1.0,Less work load.,Finds silly reasons at the end of year just to reduce the appraisal and promotions.
Senior Supply Chain Analyst,Gurgaon/Gurugram,Full Time,SCM & Logistics Department,8 May 2023,3.0,1.0,3.0,3.0,1.0,1.0,2.0,Skill development opportunities,"Office politics
Work distribution is terrible"
Mis Executive,"Bengaluru/Bangalore, Karnataka",Full Time,Operations Support Department,5 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,3.0,Good to work here,Sometime
Deputy Manager Purchase,Gurgaon/Gurugram,Full Time,Procurement & Purchase Department,2 Jun 2023,5.0,5.0,4.0,4.0,4.0,5.0,3.0,Excellent,Some people leader are ruling wrong things
Software Developer Intern,Pune,Intern,Software Development Department,1 Jul 2023,4.0,5.0,3.0,4.0,5.0,5.0,5.0,"work-life balance is good
the managers are accommodating and supportive",there is not much to dislike about this company
Deputy Manager,Gurgaon/Gurugram,Full Time,Back Office Department,3 Jul 2023,3.0,4.0,1.0,3.0,4.0,4.0,1.0,Work life balance is good,Promotions and appraisal are pathetic.
Retail Executive,"New Delhi, Delhi",Full Time,Sales and marketing  Department,4 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Likes. Times punctuality,Salary other brands very low
Senior Engineer,Pune,Full Time,Engineering & Manufacturing Department,7 May 2023,5.0,5.0,5.0,2.0,3.0,3.0,2.0,"Culture is good 
Work life balance",Old employee wants there hold
Fire Supervisor,"Palwal, Haryana",Full Time,Fire Department,4 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good sop and HR head and mangimant Also very good 😊 I am very happy to work this company,Nothing Dislike this company
Area Sales Manager,"Jabalpur, Madhya Pradesh",,Enterprise & B2B Sales Department,2 Nov 2022,4.0,5.0,3.0,3.0,4.0,4.0,2.0,"The meaning of Work life balance can be taken from here , park and benefits are good. overall company is good for work",They have included 10% bonus of total package which is purely based on company's annual performance which is ridiculous. If anyone having bonus added in the PKG so it should be based on individual performance not linked up the with companies performances.
Area Sales Manager,"Jalandhar, Punjab",Full Time,Sales Support & Operations Department,1 Jul 2023,3.0,3.0,2.0,2.0,2.0,3.0,1.0,Work life balance,"Less promotions
Less salary"
Executive,Gurgaon/Gurugram,Full Time,"Operations, Maintenance & Support Department",5 Apr 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Ambience is quite good , flexible job. Employee satisfaction is important.",Nothing to be
Area Sales Manager,Kolkata,Full Time,Enterprise & B2B Sales Department,8 May 2023,2.0,2.0,2.0,3.0,3.0,2.0,3.0,Nothing to like,"Poor management, exotic managers, No team work, High level business pressure from BMs."
Lead Mechanical Engineer,Pune,Full Time,Engineering & Manufacturing Department,2 Sep 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Good culture to work for all levels of experience,Recognition could be better
D2C Operation Lead,Gurgaon/Gurugram,Full Time,Marketing Department,1 Sep 2023,4.0,4.0,3.0,4.0,4.0,4.0,3.0,Good company and family environment,Nothing ..no one disrespect to anyone
Senior Executive Talent Acquisition,"Gurgaon/Gurugram, Haryana",Full Time,HR Operations Department,5 Dec 2022,2.0,2.0,2.0,3.0,1.0,1.0,2.0,Manager is supportive but upper management and stakeholders are totally non supportive,Upper management and stakeholders needs to look throughly on issues employees are facing and not only just impose there decisions
Senior Engineer,Pune,Full Time,Engineering Department,8 May 2023,5.0,2.0,5.0,4.0,4.0,5.0,4.0,"Challenging work, accountable, learning, development",No dislike
Sr. Manager -Regional Commercial - East & West Region,"Mumbai, Maharashtra",Full Time,Banking Operations Department,6 May 2023,5.0,5.0,4.0,4.0,4.0,4.0,4.0,Working culture and learning scope,Whirlpool is employee friendly but need more perks to employee benefits
Operations Manager,Pune,Full Time,Operations Department,9 Jul 2023,4.0,4.0,4.0,3.0,5.0,4.0,3.0,Freedom to explore,Lack of incentives
Oprating Engineer,Faridabad,Contractual,Press shop Department,7 Mar 2023,4.0,4.0,5.0,3.0,2.0,5.0,3.0,Company facilities best but company on rol par nahi rakhati hai,Education is not matter saillry same provide
Retail Sales Executive,"Siliguri, West Bengal",Full Time,Retail & B2C Sales Department,4 Aug 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very nice ....,No.not bad
Aesthetic Senior Engineer,"Pune, Maharashtra",Full Time,Engineering Department,8 May 2023,4.0,4.0,4.0,4.0,4.0,5.0,2.0,Trainings & Certification for growth,Less promotion and appreciation
Retail Sales Associate,"Rajahmundry, Andhra Pradesh",Full Time,,0 Dec 2022,5.0,4.0,5.0,4.0,5.0,5.0,4.0,"Work experience in whirplool is excellent and compare  to   other companies salary is less for freshers and experienced persons and
 it's  nice atmosphere to work at whirlpool it's better place to learn new things",I think in whirlpool company salary is less and it's the dislike about company
Lead Engineer,Kharadi,Full Time,Engineering & Manufacturing Department,2 Apr 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,"Open work culture,Learning,work-life balance,good mediclaim benefits",Tax saving options
Area Service Manager,"Gurgaon/Gurugram, Haryana",Full Time,Service Delivery Department,6 Sep 2022,2.0,3.0,2.0,2.0,1.0,1.0,2.0,"Before joining whirlpool i was fit, then i got depression, high bp and nausea.","Poor work culture. Hr is just for namesake. No policies for employees benefit. After completing 120-150% target for 3 months consistently you will get 6000 incentive. 12% of salary will be deducted from your ctc at the name of variable pay.. which you will never get 100%, even after achieving 150% target. So you will get increment and from you own variable pay. To work for whirlpool you have to waist 80000 rs to buy laptop. Whirlpool doesn't provides laptop. And yes since petrol is very cheap so you will get 2.5 rs per kilometer as compensation for your upcountry tour subjected to 》150 km. For food you have to manage dinner breakfat and lunch in 500 rs and yes you have to provide bill for that too.
And work culture is great furst you will get half year target. Then they will revised it by increasing 50% . Again it will revise to 30% then again and again and again....Read More"
Branch Service Coordinator,"Raipur, Chhattisgarh",Full Time,Customer Success Department,8 Mar 2023,3.0,3.0,4.0,2.0,1.0,3.0,2.0,Yeah it's respective post and learning to knowledge.,company is good but salary is very less.
Scm Engineer,"Faridabad, Haryana",Full Time,SCM & Logistics Department,3 Jun 2023,5.0,3.0,4.0,4.0,3.0,4.0,3.0,Working culture,Skill development and culture
Commercial Manager,"New Delhi, Delhi",Full Time,Finance Department,1 May 2023,3.0,3.0,3.0,4.0,4.0,3.0,4.0,Good team binding,Present management decisions
Service Operations Executive,Gurgaon/Gurugram,Full Time,Service Delivery Department,2 Apr 2023,3.0,3.0,4.0,2.0,3.0,1.0,1.0,learn many skills and things,company people behavior and no friendly.
Department Manager   (working remotely),,,Operations Department,1 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes I like,No like
Cluster Head Logistics,"Hyderabad/Secunderabad, Telangana",Contractual,SCM & Logistics Department,4 Jul 2023,4.0,5.0,2.0,4.0,4.0,4.0,3.0,Work Life balance,No Growth
Senior Engineer,"Pune, Maharashtra",Full Time,Engineering & Manufacturing Department,1 Aug 2022,4.0,5.0,4.0,3.0,4.0,5.0,4.0,"I would like to say about culture and environment at whirlpool it not like other core mechanical company in India. 
1. There is no senior/junior culture here. 
2. Higher authorities are very helping and approachable. 
3. GTEC whirlpool is largest R&D center outside USA. 
4. As it is a product based company so lots of product development is going by following whirlpool 
    product development (WPD) strategy. 
5. Work life balance is good here with flexible working hours.
6. Attractive leave policies.
7. Peaceful work location at Pune with world class infrastructure.
8. Team outing to explore new places....Read More","1. Average skill development.
2. Less competition between employee.
3. Reallocation policy is not that good.
4.  No subsidized food."
Computer Operator And Store Assistant,"Villianur, Puducherry",Full Time,Stores & Material Management Department,7 May 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Store working ,store incharge, system work & administrator system work",No dislike
Retail Sales Executive,"Sirsa, Haryana",Full Time,Retail & B2C Sales Department,1 Jun 2023,3.0,3.0,4.0,4.0,4.0,4.0,1.0,average h yr,dislike hi h yr
Area Sales Manager,"Ranchi, Jharkhand",Full Time,Sales Support & Operations Department,1 Jun 2023,4.0,3.0,3.0,3.0,3.0,4.0,3.0,Company culture is good,"Company politics, Upper manager is not listen to ASM"
Hr Executive,Pune,Full Time,HR Operations Department,3 Apr 2023,5.0,3.0,4.0,4.0,5.0,4.0,3.0,"Good Work Culture, Job Security",No Work Life balance
Deputy Manager,"Durgapur, West Bengal",Contractual,Sales Support & Operations Department,8 Jun 2023,4.0,3.0,2.0,4.0,4.0,5.0,2.0,Structured company,Politics and service
CAE Engineer CFD,Pune,Full Time,Engineering Department,7 Apr 2023,5.0,5.0,5.0,3.0,3.0,5.0,1.0,Everything is good,No work from home and work load is high sometimes
Team Lead And Process Trainer,"New Delhi, Delhi",Full Time,Retail Store Operations Department,2 Jun 2023,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Friendly and supportive environment,Salary hikes
Senior Technician,Pune,,Engineering & Manufacturing Department,2 Aug 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Good learning  good exposure in plant,"Not applicable
Not needed now"
Deputy Manager,"Patna, Bihar",Full Time,After Sales Service & Repair Department,7 Jun 2023,5.0,5.0,4.0,4.0,4.0,4.0,5.0,Everything is good in this company,Nothing
"Associate, Technical Publications","Pune, Maharashtra",Full Time,Back Office Department,2 Jul 2023,4.0,4.0,4.0,2.0,4.0,3.0,2.0,Neutral,No clear policies around WFH
Senior Manager,Gurgaon/Gurugram,Full Time,HR Operations Department,7 Jun 2023,3.0,4.0,2.0,3.0,1.0,2.0,3.0,Good paying,No Job security
Deputy Manager,Pune,Full Time,Engineering Department,4 Sep 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"Work life balance 
Learning","Nothing 
All is okay"
Senior Software Engineer,Pune,Full Time,Data Science & Machine Learning Department,0 Jun 2023,5.0,5.0,3.0,5.0,5.0,5.0,5.0,All good a a a,All good a a a a
Human Resource And Shared Service Specialist,Gurgaon/Gurugram,Full Time,HR Operations Department,9 May 2023,4.0,5.0,3.0,4.0,4.0,5.0,3.0,"Leave policy, work life balance","Promotions, hikes"
Branch Service Manager,"Vijayawada, Andhra Pradesh",Full Time,Customer Success Department,7 Apr 2023,5.0,5.0,5.0,5.0,5.0,5.0,3.0,Work culture,Manpower support as hiring freeze was going on
Territory Manager,"Tiruppur, Tamil Nadu",Full Time,Management Department,4 Jun 2023,4.0,2.0,4.0,2.0,1.0,1.0,2.0,Nothing to say,No statisfication
Deputy Manager,Pune,Full Time,Procurement & Purchase Department,4 Jul 2023,4.0,4.0,3.0,3.0,4.0,3.0,3.0,Work flexibility,"Company is people oriented ,with lack of systems & data availability for the working , Process followed by company are very traditional & not flexible to adapt to the new process, Goal definition abilities are poor"
Design Engineer,Pune,Full Time,Engineering & Manufacturing Department,6 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work culture and support,Getting confirmation on company Pay roll
District Sales Officer West Champaran   (working remotely),,Full Time,Other Department,8 Aug 2023,5.0,2.0,5.0,5.0,5.0,5.0,2.0,All the best,No Very good
Engineering Manager,"Pune, Maharashtra",Full Time,Engineering Department,7 Jan 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"Work Culture
Innovation drive
Flexible timings, Good people, learning opportunities",Salary can be as market standard
Area Sales Executive,"Vijayawada, Andhra Pradesh",Full Time,Sales Support & Operations Department,1 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Really 100% excellent company but work is work when we complete our work no one point out in this company,TA & DA low fair and otherwise excellent
Associate Electrical Engineer,Pune,Full Time,Engineering & Manufacturing Department,2 May 2023,4.0,5.0,4.0,3.0,5.0,4.0,3.0,Good work culture,Salary & perks.
Retail Sales Executive,"New Delhi, Delhi",Full Time,Retail & B2C Sales Department,6 Mar 2023,5.0,5.0,5.0,5.0,3.0,5.0,5.0,Company give our employees groth and promote them.,Alway indicate that your job is not safe and service issues in service department
Senior CAE Specialist,"Pune, Maharashtra",Full Time,Engineering & Manufacturing Department,8 Jun 2023,4.0,4.0,5.0,4.0,4.0,4.0,3.0,It's good,Nothing as such
