Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Mechanical Engineer,Gurgaon/Gurugram,Full Time,Pharmaceutical & Biotechnology Department,5 Apr 2022,2.0,2.0,2.0,2.0,2.0,2.0,2.0,"Work life balance is not there, Work load is so much high, working hours are more compare to other companies, most of life Saturday working, no national holiday leave, Your carrier is fully dependent on your boss, no HR role, most of the peoples are on the stess,",Salary is the plus point
Deputy Manager,"Gurgaon/Gurugram, Haryana",,Production & Manufacturing Department,0 Feb 2023,4.0,4.0,4.0,5.0,5.0,4.0,5.0,Location is poor,Skill development
Technician (MS PIN:892722),"Ooty, Tamil Nadu",,Engineering Department,1 Jan 2023,4.0,3.0,4.0,3.0,3.0,4.0,2.0,Salary and appraisal to low,
Electrical Engineer,"Ahmedabad, Gujarat",Full Time,Engineering & Manufacturing Department,9 Jan 2023,4.0,2.0,5.0,3.0,5.0,5.0,4.0,Electric Wiring,part fitting and panting and Bufing
Assistant Manager,Gurgaon/Gurugram,Full Time,Engineering & Manufacturing Department,0 Dec 2022,4.0,3.0,4.0,4.0,5.0,3.0,4.0,Policies are very good.,Working hours too long.
Assistant Manager,Gurgoan,Full Time,Management Department,5 Apr 2023,2.0,1.0,1.0,2.0,2.0,1.0,1.0,Timely salary,"No work life balance, poor management"
Quality Engineer,Manesar,Full Time,Production & Quality Department,7 Mar 2022,5.0,3.0,4.0,3.0,4.0,3.0,3.0,Although job security is there not much oportunities are provided to learn & grow too much office politics is there work culture is also not good. Too much devide in btw employees is created by the management & workforce which affect daily life if the employees. Management is not serious on the issues of their front line managers,"Work culture
Division among employees 
Partiality with different levels of work force
Less opportunity to learn
No flexibility in role changes"
Security Supervisor,"Manesar, Haryana",Full Time,Security Officer Department,6 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Mai secority gard job karna chahta,Rules unfollow
Quality Manager,Gurgaon/Gurugram,Intern,Business Process Quality Department,6 Feb 2023,5.0,4.0,5.0,5.0,5.0,4.0,4.0,Overall best company to work,Nothing
Senior Relationship Manager,"Bhopal, Madhya Pradesh",Full Time,,1 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Maruti have very valuable cars for our customers...and i have easy to sale cars to customers...I glade to part of Very big Automobile company...,Not yet
Design Engineer,Ambegoan Pune,,Engineering & Manufacturing Department,3 Nov 2021,4.0,4.0,4.0,4.0,4.0,5.0,4.0,Its very good place for working and envirenment is homely evryone care to each other.,Yes this company very helpful and growthful ex. One day my had medical emergency and i ask owner to please grant leave for 10 day and they did with some allownce i think this is good thinking about employers life.
Rm Executive,"Kolkata, West Bengal",,,7 Dec 2022,3.0,3.0,5.0,3.0,1.0,3.0,3.0,"Selling , Enviroment ,","Salary, food"
Service Strategy Planning Manager,Gurgaon/Gurugram,,Service Delivery Department,4 Feb 2023,1.0,1.0,1.0,3.0,4.0,1.0,3.0,No liked,Culture is bad
Temporary Workman,"Manesar, Haryana",Contractual,Manufacturing Department,6 Nov 2022,5.0,4.0,5.0,5.0,3.0,5.0,4.0,"Discipline, Salary & Benifits",Job security
Manufacturer Department,Gurgaon/Gurugram,Full Time,Machine Shop Department,2 Jan 2023,4.0,4.0,4.0,3.0,3.0,4.0,3.0,Best company,Very best company
Maruti Suzuki Bodyshop Advisor,Naraina New Delhi,Full Time,Body Shop Department,6 Jul 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing 🙏,"Recently i have done.. job in maruti sales and service Naraina delhi .My manager ( Durgesh ji) talk with abusing me if any senior talk abusing his employee like this then he cannot do job in your company... Sir where is someone respect why would he do the job in your company. 
 
When we were under freshers here we were told that youhave traning for 3 months but is has been 8 months since 3 months of training for 8 months and still the continuation is going on. The company was said after 3 months you come on payrole..which has not come yet. Are we fool..Naraina management think all candidates are crazy. Even when we speak our seniors( training head)  they only answer remain  that yes we see , we are watching but nothing happen..🙏🙏...Read More"
Iti Fitter,All India,Full Time,"Operations, Maintenance & Support Department",8 Jan 2023,5.0,1.0,4.0,5.0,3.0,2.0,5.0,Assembly shop department  me car manufacturers hoti thi,Timing period working
Manager Quality Assurance,"Gurgaon/Gurugram, Haryana",Full Time,Procurement & Purchase Department,7 Dec 2022,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"Work life balance, job security",Best performance in maruti suzuki india pvt ltd I love Maruti Suzuki
Production Engineer,Manesar,Full Time,,4 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,I like to entertained customers queries and the most precious thing is Maruti is best brand all our India as compare to other brand
Sales,Mahanagar Kuldeep Motors,Full Time,Retail & B2C Sales Department,0 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,"Employees are professional and polite, the work environment is good. Maruti is providing really a lot of facilities to its employees. Overall an amazing experience to work with maruti suzuki."
Finance Trainee,"Gurgaon/Gurugram, Haryana",Full Time,Finance Department,3 Jun 2022,4.0,5.0,5.0,5.0,5.0,4.0,5.0,"The timing, personally I don't like the timing of maruti, mon to Friday from 9 to 6:45, pathetic!",Yes
Temporary Workman,Gurgaon/Gurugram,,Administration & Staff Department,7 May 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good job maruti suzuki,Yes im working from a MARITi Suzuki Arena
Area Sales Manager   (working remotely),,,Marketing Department,1 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Thanks you so much,
Engineer,"Gurgaon/Gurugram, Haryana",Full Time,Quality Assurance Department,8 Dec 2022,5.0,4.0,5.0,5.0,5.0,4.0,3.0,"Good approach in training.
High job security.",No paternity leave.
Deputy Manager,Chandigarh,Full Time,Digital Marketing Department,2 Apr 2022,3.0,3.0,2.0,2.0,5.0,1.0,2.0,"Job security is the biggest plus as the company currently doesn’t have Fire policy. However, the work culture and micromanaging at every level makes the daily working very difficult. The extent of this factor might vary for different bosses.",Work culture; Lack of transparency in Performance appraisal; no work from home during Covid.
Good Work    (working remotely),,Full Time,Production & Manufacturing Department,8 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work,Hard work
Iti Electrician,Grugram,Full Time,Iti electrician  Department,6 Dec 2022,5.0,5.0,4.0,5.0,4.0,5.0,4.0,Maruti suzuki is very good and dest company   all world very best comedy,Maruti suzuki is very best and good company I lik it
Electrician,"Manesar, Haryana",Contractual,Electrical Maintenance Department,2 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Company is the best,No
Tw1,"Manesar, Haryana",Contractual,,9 Nov 2022,4.0,3.0,3.0,5.0,3.0,3.0,2.0,Work like Avrage but salary excellent,Permanent job person like this provides training
Iti Mechanic Tractor,"Palwal, Haryana",Full Time,"BFSI, Investments & Trading Department",8 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I am interested to working at maruti suzuki India limited,No reason
Spare Parts Coordinator,Delhi Rajpat Nagar,Full Time,,8 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Maruti Suzuki cars can offer a great resale value due to their high demand in the market. It is a well-known fact that a Maruti Suzuki car can return anywhere near 40-50% or more of the initial value even after 3-4 years. Although the resale value depends a lot on the condition of the car too.,The primary reason for this is the company's lack of presence in the utility vehicle (UV) segment. Maruti Suzuki's domestic market share of passenger vehicles has fallen from 50.1% in the first quarter of FY20 to 40.5% in the first quarter of FY23
Temporary Workman,Maruti Suzuki Gurgaon,Contractual,Pqc g3 Department,1 Dec 2022,2.0,3.0,5.0,5.0,1.0,5.0,1.0,Sallry benifit and good work culture,Now I'm unemployed 🥺🥺 that's 7 month contract is wrong. We all wanta a permanent job
Deputy Manager,"Rohtak, Haryana",,,4 Nov 2022,4.0,4.0,3.0,4.0,4.0,3.0,3.0,"Job security ..
Nobody can fire u even if u don't work",PSU culture so u have to smoosh with senior.
Graduate Engineer Trainee (get),Manesar,Full Time,Power Supply and Distribution Department,6 Feb 2023,3.0,3.0,3.0,3.0,2.0,2.0,3.0,All good but can be more good,Work load
Senior Executive Engineer,Bechaji,Full Time,,2 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"This is very secure and learning job. 
Good culture of working",No one
Operator,Manesar,Contractual,Production & Manufacturing Department,5 Jan 2023,4.0,5.0,4.0,5.0,4.0,4.0,3.0,Company discipline,Travelling for company
Iti Fitter,Gurgaon/Gurugram,Part Time,"BFSI, Investments & Trading Department",0 Mar 2023,2.0,2.0,4.0,3.0,3.0,4.0,4.0,I am good,Good working
Opretor,Manesar,Full Time,Two Wheeler plant  Department,8 Jun 2022,5.0,5.0,3.0,3.0,4.0,4.0,3.0,Good work environment and culture. Teammates are supportive and the management is transparent. There is a huge cafeteria and gaming arcade for chilling .,There is a lot of politics and the management doesn't but address our issues. Salary is decent but career growth is slow.
Automotive Manufacturing,Gurgaon/Gurugram,Full Time,Production & Quality Department,3 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Sefaty farst and quality control,No
Deputy Manager,"Gurgaon/Gurugram, Haryana",Full Time,,1 Mar 2023,1.0,1.0,1.0,5.0,4.0,1.0,4.0,Nothing nothing nothing nothing nothing,Everything every thing everything everything
Relationship Manager,"Tiruchirappalli, Tamil Nadu",Full Time,Automobile Department,6 Oct 2022,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Good environment good atmosphere,Working time high in the company
Senior Manager Project Management,Gurgaon/Gurugram,Full Time,Product Management - Technology Department,6 Feb 2023,5.0,4.0,4.0,5.0,5.0,4.0,4.0,Good place to learn and innovate,Long hours
Sales,Lucknow,Full Time,Back Office Department,1 May 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Salary package,Motivation for customer
Bodyshop Executive,"Nellore, Andhra Pradesh",Full Time,After Sales Service & Repair Department,4 Feb 2023,1.0,2.0,2.0,2.0,2.0,1.0,1.0,No proper response from management.,Very poor.
Rm Executive,Pindwara,Full Time,Marketing Department,4 Feb 2023,4.0,5.0,4.0,4.0,5.0,5.0,4.0,I dint any discipline.,Salary .
Account Assistant,"Ranchi, Jharkhand",Full Time,Finance Department,0 Sep 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Fab Work place with team and supportive management,Nothing's here to do you dislike
Diploma Engineer Trainee,Manesar,Full Time,Production & Manufacturing Department,8 Apr 2023,1.0,3.0,5.0,3.0,3.0,4.0,2.0,"Working culture.
Job time period is fix.",Timing of gate punching.
Technician Trainee,"Gurgaon/Gurugram, Haryana",Full Time,Production Department,1 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best Training Industry for Automobile,When we complete the training Company don't Prefer to work there without CT exam clear..This is the Dislike things
Senior Sales Relationship Manager,"Mumbai, Maharashtra",Full Time,,3 Sep 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Nothing at all, the company doesn't care about its employees",Work culture and work life balance is extremely bad. They don't care about their employees at all. They'll let you go if you ask for a raise and hire your replacement with more salary than you were asking for. No benefits given. Even incentives are blocked or not given for 3-4 months. Salary offered is very very less than others. More than half of the staff is not on company's payroll and salary is handed out in cash. The company is growing and profiting but the employees are not rewarded for their hard work. Injustice done to lower designation employees. Higher management is very unjust and cuts salary for 1000s of reasons...Read More
Technician,Sec 18 Maruti Suzuki Palam Gurgaon,Full Time,Engineering Department,2 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Like my company,No dislike
"Deputy Manager  - Logistics, Warehouse Management And Operations Manager","Manesar, Haryana",Full Time,SCM & Logistics Department,3 Mar 2023,3.0,2.0,1.0,5.0,5.0,2.0,4.0,Job satisfaction and good package,"No learning, old-school methods, poor process, High politics among employees"
Machine Shop Engineer,Gurgaon/Gurugram,Full Time,Engineering Department,3 May 2023,4.0,4.0,5.0,5.0,5.0,4.0,4.0,Good,Delay in promotion for Diploma Holders
Zonal MIS Executive,New Delhi,,Administration Department,9 Jun 2022,4.0,4.0,4.0,3.0,5.0,3.0,4.0,"Working culture good.... Environment good, supportive staff...free good quality food facility, neat and clean office, location best",There has partiality in offrolls and onrolls...no secure job for offrolls...some dept play politics....work pressure high for everyperson.
Diploma Mechanical Engineer,Tirunelveli,Full Time,After Sales Service & Repair Department,3 Mar 2023,2.0,1.0,3.0,2.0,2.0,1.0,2.0,All Dislike,"No respect higher officer (manager), over time work, no service advisor,no helpers, low manpower"
Casual Worker   (working remotely),,Full Time,,2 Nov 2022,5.0,3.0,3.0,3.0,3.0,5.0,1.0,Maruti Suzuki Company is the best company and sefaty is good,No
Mis Administrator,"Kochi, Kerala",Full Time,Business Intelligence & Analytics Department,6 Oct 2022,4.0,4.0,4.0,4.0,3.0,5.0,4.0,"It's operational Structure, working balancing",As far as now nothing.
Operator,Gurgaon/Gurugram,Full Time,Operations Department,5 Mar 2023,1.0,2.0,3.0,3.0,3.0,3.0,3.0,Good company  good work,Company all above good h
Production Engineer,"New Delhi, Delhi",Full Time,Production & Manufacturing Department,2 Feb 2023,4.0,4.0,5.0,4.0,4.0,5.0,5.0,Working culture is very good,This company not disadvantages
Bodyshop Advisor,"Kolhapur, Maharashtra",Full Time,After Sales Service & Repair Department,9 Jun 2023,3.0,5.0,5.0,2.0,5.0,2.0,4.0,Best collogues,Not satisfied with work
Mechanical Engineering,Gurgaon/Gurugram,Full Time,Engineering Department,8 Jan 2023,1.0,5.0,5.0,5.0,5.0,5.0,5.0,"Good work in 
Employee benefits",No dislike are
Civil Engineer,"New Delhi, Delhi",Full Time,Engineering & Manufacturing Department,8 Jan 2023,5.0,5.0,5.0,3.0,2.0,3.0,2.0,Yes,"I like maruti
 Suzuki"
Tw Worker   (working remotely),,Full Time,Ps1 Department,0 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I am very proudly feel u give me big opportunity I work at here well training system,Canteen chapati very hard
Electrician,Any City,Full Time,Anyway Department,9 Nov 2022,1.0,2.0,3.0,2.0,3.0,5.0,1.0,Yes,I want to do job in Maruti Suzuki company
Area Manager,"Pune, Maharashtra",Full Time,Enterprise & B2B Sales Department,4 Sep 2022,4.0,1.0,3.0,5.0,5.0,1.0,3.0,Policies just policies,"Work culture 
Seniors think they are IAS officers and can shout on anyone. Work culture sucks"
Customer Care Manager,"Kannauj, Uttar Pradesh",Full Time,,0 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Like this work,I dont no
Deputy Manager,Gurgaon/Gurugram,Full Time,Engineering & Manufacturing Department,7 May 2023,4.0,3.0,2.0,4.0,4.0,3.0,3.0,Financial benefits,Long office hours and fixed working days
Manufacturing Team Member,"Gurgaon/Gurugram, Haryana",Full Time,Manufacturing Department,3 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice job Maruti suzuki,Very very good job
Customer Care Executive,"Madurai, Tamil Nadu",Full Time,Customer Service Department,1 Nov 2022,4.0,3.0,3.0,3.0,4.0,4.0,2.0,Good culture fit. Finding a company with great culture and team members that make you feel comfortable is one of the hardest parts of the job search process.,The job just go too boring. I don't by stimulated or challenged by it.
Zonal Accountant,Hyderabad,Full Time,Finance Department,8 Apr 2022,2.0,5.0,2.0,4.0,4.0,1.0,2.0,Work life balance and decent compensation.,"No clarity on what future u are looking at. No clarity of work at work place. 
Too much politics at work place. Recruitment by finance and reporting to marketing head makes u think there is no control in place. 
People should check whom they would be reporting to"
Quality Inspector   (working remotely),,Contractual,Machine Shop Department,6 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Components cheking
Machine operator","Nothing 
Nothing
Nothing"
Assistant Manager,"Gurgaon/Gurugram, Haryana",Full Time,Technical Administration Department,5 Sep 2022,5.0,4.0,5.0,5.0,5.0,5.0,4.0,"Salary structure, HR Policies, Job Security, Transparency",Long working hours
Trainee   (working remotely),,Full Time,,8 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,All yes 👍,C shipt 👎
Hr Manager,"Gurgaon/Gurugram, Haryana",Full Time,Employee Relations Department,1 Aug 2022,4.0,3.0,3.0,4.0,5.0,3.0,3.0,"Quantum of work. 
Non judgemental
Team work
Projects 
Welfare and benefits","Hierarchical 
Decision making is slow
No learning"
Production Supervisor,"Gurgaon/Gurugram, Haryana",Full Time,Tool Room Department,5 Oct 2022,4.0,4.0,4.0,5.0,5.0,5.0,4.0,I am working very day safety with teamwork.,Working conditions are very excellent.
Showroom Manager,"Guwahati, Assam",Full Time,Retail & B2C Sales Department,7 Nov 2022,5.0,5.0,5.0,5.0,1.0,5.0,5.0,No1 automobile industry in india,Nothing
Marketing Engineer,Lucknow,Full Time,Banking Operations Department,9 Sep 2023,5.0,3.0,5.0,5.0,5.0,5.0,3.0,This is a good company,there is a great need for a job
Temporary Technician Trainee,Manesar,Contractual,Production & Manufacturing Department,1 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,All policy like👍👍👍,No never
Iti Fitter   (working remotely),,Full Time,"Operations, Maintenance & Support Department",7 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good job,Good job
Assistant Manager,Manesar,Full Time,Product Management - Technology Department,2 Jun 2023,3.0,3.0,3.0,3.0,4.0,3.0,3.0,Yes but culture and employee values are down,HR is worst of company not able to understand employee needs
Automotive Engineer,Gurgaon,Full Time,Production & Manufacturing Department,9 Apr 2022,3.0,1.0,3.0,3.0,4.0,4.0,3.0,Working hours very high. And employee and his/her family always disturb your daily routine. Neither employee and nor his/her family feel good about work balance. All employee are troubled from working hours. 10 hours/day and 5 working days very high. Working hours should be less then 9 hours/day and 5 working days.,Job security and medical security is good. Salary package is average.
Electrical Engineering Maintenance,Gurgaon/Gurugram,Full Time,Back Office Department,8 Feb 2023,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Best,I am hard working electrical engineering
Faridabad,"Faridabad, Haryana",Full Time,Accounting & Taxation Department,5 Mar 2023,2.0,4.0,5.0,5.0,5.0,4.0,5.0,tally knowledge knowledgeof excel tally prime also,no my dream of working maruyi sujuki
All Work,Gurgaon/Gurugram,,"BFSI, Investments & Trading Department",6 Feb 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Like this job,Like this job
Electrician   (working remotely),,Full Time,"Operations, Maintenance & Support Department",3 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Maintenance,Line pe work
Get,Gurgaon/Gurugram,Full Time,"Investment Banking, Private Equity & VC Department",1 Jan 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Work culture is very good,Nothing to say
Automobile Technician,Gurgaon/Gurugram,Full Time,"BFSI, Investments & Trading Department",8 May 2023,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Salary bhut achi h,Koii kmi nhi h
"Manager, Manufacturing Engineering",Gurgaon,Full Time,Engineering Department,8 Apr 2022,2.0,1.0,1.0,2.0,5.0,1.0,1.0,The organisation has terrible work culture. There is nothing good about it,"This organisation reminds me of pre independence era. The organisation is more like a foreign colony . Indian PPL are busy playing politics for their language and region while foreign takes advantage of all the divisions.
Zero work like balance
Exploitation
Bad behaviour by seniors."
Sales Manager,"Kota, Rajasthan",Intern,Sales fiance Department,1 Jan 2023,5.0,5.0,5.0,4.0,5.0,3.0,3.0,spend more time with the customer,growth is not good
Service Advisor,Gurgaon Haryana,Full Time,"Operations, Maintenance & Support Department",6 Sep 2022,4.0,4.0,4.0,5.0,5.0,5.0,4.0,I think facility of this company outstanding. all safety toll with supervisor I am enjoying work this company 🙂🙂🤟,As I know everything is to good in this company dislike like nothing so I'm sorry 🙏
Supervisor,"Nirmal, Telangana",Full Time,"Operations, Maintenance & Support Department",6 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Company work with staff and management customer service,No
Junior Engineer,Gurgaon Haryana,,Engineering & Manufacturing Department,7 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"When i started working at maruti suzuki, maruti organized excellent training programs for there new employees to better understanding of there culture and working . Maruti is a employee oriented organization they take care of employess as good as family , No worries of anythig good working culture.",Nothing till date !!!😅
Mechanical Engineer,Gurgaon/Gurugram,,,4 Dec 2022,3.0,3.0,3.0,3.0,3.0,3.0,3.0,I am intereste Maruti Suzuki,I am interested for
Private Job,"Patiala, Punjab",,,6 Sep 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Thanks for maruti suzuki mentors and specially thanks to Mr. Johnathan who put his efforts to make me perfect for this. Maruti suzuki has chosen to reintroduce the driving school with a new focus and with new values to ensure that the experience you get during the session is very useful.,Nothing
Body Shop Technician,"Rajam, Andhra Pradesh",Full Time,Body Shop Department,8 Jul 2022,4.0,3.0,3.0,4.0,5.0,3.0,4.0,The company was food to work but the salary is low for newcomers.,"Low salary that's the only thing, other wise the company is too good"
Mechanical Technician,Gurgaon/Gurugram,Full Time,Health & Fitness Department,0 Apr 2023,4.0,3.0,4.0,3.0,5.0,4.0,3.0,Environment is very good,No comment
Zonal Finance Manager,"Mumbai, Maharashtra",Full Time,Banking Operations Department,2 Jan 2023,5.0,5.0,5.0,3.0,5.0,5.0,3.0,Work life Balance,Increments
Customer Service Executive,"Dewas, Madhya Pradesh",Full Time,Customer Service Department,8 Jul 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing worst management worst culture to work bogus unitara motors dewas they treat workers like slave,"nothing to like. worst languages used by GM services (Khagendra Raghuvanshi) or CCM Service preeti shukla ko baat krna tak ni aata or konsa cuture kisi organisation main gaali dene ki permission deta hai.
Maruti main kaam krne se pehle 10 baar sochein fir jayein or apni self respect ho to bilkul bhi na jayein."
Maruti Suzuki India LMt,Haryana Gurgaon,Full Time,Mechanical Maintenance Department,7 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Kam ko acchi tarah samajhne aur uljhe karne ke liye,No
Temporary Workman,Lucknow,Contractual,Paint Shop Department,6 Jan 2023,5.0,4.0,4.0,5.0,5.0,5.0,2.0,Company policy and parmanent workr is very good.,Nothing
Iti Electrician,Udhyog Vihar Phase 2,Full Time,Production & Manufacturing Department,2 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent work and quality and production,Nothing
Accountant And Office Administration,Satellite,Full Time,Accounting & Taxation Department,2 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,1.0,Yes better for learn ane future,Nothing is dislike everything was fine
Manager,"Gurgaon/Gurugram, Haryana",,Management Department,8 May 2023,4.0,3.0,3.0,3.0,5.0,2.0,3.0,Transparency.,Labour's Union and their torture for production job.
Deputy Manager,"Gurgaon/Gurugram, Haryana",,,0 Nov 2022,4.0,4.0,4.0,3.0,5.0,4.0,3.0,Job security & Work life balance,Compensation & flexibility
Senior Operations Engineer,Gurgaon/Gurugram,Full Time,Spare Parts Department,1 Dec 2022,4.0,3.0,3.0,4.0,4.0,3.0,4.0,Employee benefits are good,Work culture
Helper   (working remotely),,Full Time,Cas_G Department,3 Sep 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"I like job in maruti Suzuki is good campany 
All workers safety and rules good",I am dislikes campany tw  workers job time in 7 month so change this time 1 year
Securty,"Gurgaon/Gurugram, Haryana",Full Time,Information Security Department,9 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,good work important jom my likes,I'm agri job
Apprentice   (working remotely),,Full Time,Manufacturing Department,6 Nov 2022,4.0,4.0,4.0,3.0,4.0,3.0,4.0,Achha h,1 years baad nikal de rhi h
Area Parts Sales Manager,PAN India,Full Time,Spare Parts Sales Department,4 Jan 2023,5.0,5.0,5.0,5.0,5.0,4.0,5.0,MSIL is Ocean for learners,Cannot comment on this topic
Junior Engineer,Vithlapur,Full Time,"Operations, Maintenance & Support Department",8 Oct 2022,3.0,3.0,3.0,2.0,4.0,3.0,2.0,Only management system for knowledge. But not to use to this company.,"Leader is good then Company is good, but leader is"
Quality And Complaint Manager,"Shahjahanpur, Uttar Pradesh",Full Time,Back End Department,7 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,There are opportunity for everyone who wants to work and have aspirations.,Nothing to dislike about but yes sometimes you have to work on vacations also
Quality Inspection Engineer,Manesar,Full Time,Production & Manufacturing Department,8 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work  at safety and sales,Shifting work
Iti Welder,Company,,"Operations, Maintenance & Support Department",7 Apr 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"I would like to say that maruti suzuki I's famous company  and I want to do work at maruti suzuki . This is my dream to work in maruti suzuki. 
Thank you..",Nothing .  All good in this company.
Machine Operator,"Manesar, Haryana",,Production Department,0 Sep 2022,5.0,5.0,5.0,5.0,3.0,5.0,4.0,Company atmosphere and working system in very modern and easy.,It is very good company so I don't  dislike anything else.
Operator,"Manesar, Haryana",Full Time,"Operations, Maintenance & Support Department",7 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good product and good quality 👍⭐⭐⭐⭐⭐,No
Territory Service Manager,Hyderabad/Secunderabad,Full Time,,0 Apr 2022,5.0,3.0,5.0,5.0,5.0,3.0,5.0,Job security is very high in this company along with company policies. Supportive Teammates and Fairly high appraisals with good bonus every year.,There is a bond of 2 years before which you cannot resign. Lots of politics involving top management and field decisions are slow and gruelling. More bureaucracy and paperwork is tiresome.
Senior Executive Officer,Gurugram,Full Time,Logistics & Supply Chain Department,4 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Great exposure and nee things for learning,Only working hours very long shift
Warehouse Executive,"Alwar, Rajasthan",Full Time,Warehouse Management Department,5 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Likes 
Likes 
Likes","Dislikes 
Dislikes 
Dislikes"
Iti Electrician,"Ajmer, Rajasthan",Full Time,Construction Engineering Department,7 Mar 2023,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Office depot,Marthi suzki mabai
Manufacturing Associate,Maruti Suzuki India Pvt Ltd,Full Time,Deta enter opretor  Department,3 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I like maruti Suzuki,But this company not parmanent
Service Manager,Gurdaspur,Full Time,"Operations, Maintenance & Support Department",1 Apr 2023,2.0,1.0,3.0,1.0,1.0,1.0,1.0,Nothing,Everything everything everything everything everything
Senior Engineer,Gurgaon/Gurugram,Full Time,"Operations, Maintenance & Support Department",5 Mar 2023,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Good salary benifit,Work life balance could be better
Assistant Manager,Gurgaon/Gurugram,Intern,Engineering & Manufacturing Department,2 Apr 2023,4.0,3.0,3.0,3.0,5.0,2.0,3.0,Job security,Work Culture
Opretor,Gurgaon/Gurugram,,"Operations, Maintenance & Support Department",1 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,Avery thing is good
Parmanent,"Kanpur Dehat, Uttar Pradesh",Full Time,Fitment and qiulity Department,2 Dec 2022,5.0,5.0,3.0,4.0,4.0,5.0,2.0,I like Maruti Suzuki Job and work in campany,No
Workman,Manesar,Part Time,AS-MB Department,8 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good place for working,No full time job
Deputy Manager,"Rohtak, Haryana",Full Time,Engineering & Manufacturing Department,4 Mar 2023,5.0,4.0,4.0,4.0,5.0,4.0,5.0,"1. Job security
2. Perks",1. Lengthy work hours
Assistant Manager,"Rohtak, Haryana",Full Time,Engineering & Manufacturing Department,6 Nov 2022,4.0,4.0,4.0,4.0,4.0,5.0,4.0,Good Learnings for early professionals,timings are not long
Service Technician   (working remotely),,Full Time,Service Delivery Department,3 Jan 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,New Skil in arya car,No
Marathi Teacher,"New Delhi, Delhi",Full Time,Data Science & Analytics Department,6 Feb 2023,5.0,5.0,4.0,3.0,3.0,5.0,5.0,Best,Help us know a little more about maruti suzuki
