Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Software Developer Cloud,Chennai,Full Time,Software Development Department,4 Sep 2023,1.0,1.0,1.0,3.0,1.0,1.0,2.0,Company culture is terrible please don't join here and waste your life. No cab facilities for normal shift,"No process, hectic work load ,one individual mapped to 4projects at a time saying 25% allocation each."
Team Manager,Chennai,Full Time,Retail & B2C Sales Department,2 Sep 2023,3.0,3.0,2.0,4.0,2.0,3.0,2.0,Employee benefits & policies,The employee policies are good but the middle level management doesn't allow employees to work as per policy & utilise the benefits. HR department doesn't care if employee benefits are communicated & utilised which results in dissatisfaction & attrition
Engineering Manager Engineering Head Mechanical Architect,"Pune, Maharashtra",Full Time,Connected care Department,0 Sep 2023,3.0,4.0,4.0,4.0,3.0,1.0,1.0,Work life balance,"No growth opportunity, work quality is not as per experience level. After 15+ experience they will consider you as CAD engineer, even though your designation is good. Lot of wastage of resources. Leaders are nonsense."
Marketing Manager,"Mumbai, Maharashtra",Full Time,Marketing Department,7 Sep 2023,1.0,2.0,1.0,3.0,3.0,1.0,2.0,"Salary, decent work life balance and benefits",It’s almost a startup culture. Nothing is organised or structured. Higher management is putting out fires everywhere. Terribly unorganised for such an old MNC
Product Costing BPE,Chennai,Full Time,Operations Department,3 Sep 2023,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Can get more chance to explore different domain. There is a big finance set up. You can ask for changes in your process every 24 months..,What I don't like is people are not moving out of the process even after so many years. Which is an issue and can find domination on other new members. Hr must take some strick action toward people movement from the respecting unit to different.
Digital Marketing Lead,"Gurgaon/Gurugram, Haryana",Full Time,Digital Marketing Department,1 Sep 2023,1.0,3.0,1.0,2.0,1.0,1.0,1.0,"Managers gives freedom to work
Healthy work life balance
Well structured process","Highly politicised organisation
People who can play politics can only survive
Extreme hire n fire culture
No one comes to office"
Software Architect,Bengaluru/Bangalore,Full Time,Software Development Department,0 Aug 2023,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Company brand name,"Hostile work culture
Unprofessional managers with top micromanagement skills and full bias towards old employees.
Existing employees who are 7+ exp in Philips who are highly unprofessional, insecure with half-knowledge will do anything to secure their job and will shout at colleagues in the meetings. These employees are spoiling thebrand name of Philips and have the full support of Software leaders.
Hr heads are there without any power who are puppets in the hands of managers.
No job security, you will be thrown out of the company if you bring the actual situation about unprofessional, idiotic behavior of insecure old employees....Read More"
Software Engineer Ii,Bengaluru/Bangalore,Full Time,Software Development Department,5 Aug 2023,4.0,5.0,4.0,4.0,3.0,4.0,4.0,"If the team is good, everything will be good.","There is a team called Connect IOT or IOT or Connect (Whatever they call). That is the worst team I ever worked with. For people who are joining Philips, be careful. DO NOT GO TO THIS TEAM. They have THE WORST culture. This team is known for people resigning very often (Even 10+ yrs exp people are resigning after joining this team).Even senior management and leadership also know about this team. But no action has been taken because they are favorable to a few people and don't want them to leave. Due to this, employees are resigning and the company is losing people....Read More"
Sr. Software Technologist I,Bengaluru/Bangalore,Full Time,Software Development Department,3 Aug 2023,4.0,3.0,5.0,3.0,5.0,4.0,3.0,Philips has lot of employee friendly policies and they do value their employees a lot.,Increase the employee salary as per current market trends. Its becoming very difficult to retain good resources.
Mechanical Designer,Pune,Full Time,Engineering & Manufacturing Department,3 Aug 2023,3.0,3.0,4.0,4.0,3.0,3.0,3.0,Good experience in medical devices design and manufacturing processes,"Like most places your career growth depends on your manager.
HR is virtual, nobody will physically adress or even hear out your concerns.
HR works for management.
Too much focus on Quality and Regulations due to which R&D and innovation is compromised."
Process Quality Engineering Manager,Bangalore/Bengaluru,Full Time,Engineering Department,2 Aug 2023,5.0,5.0,2.0,4.0,4.0,5.0,3.0,People in Philips having a great work life harmony as there are less work and company runs very slow. Nobody questions of any delay in actions. And you can do lot in your personal life if you are in Philips.,"Poor work content, complex organization structure, More follow up, leaders are not aligned with organization goal and play their own politics, poor response from HR function, no skill development post CG60 grade."
Director Sustaining &  Global Sourcing,Pune,Full Time,Engineering Department,8 Aug 2023,1.0,1.0,1.0,2.0,1.0,1.0,1.0,"Nothing the India branch has one of the highest turnover , Hostile work culture, women harassment issue","Everything women harassment is very open and they do not do anything in Philips HIC infact they harass the victim more , HR is just spectator"
Key Account Manager,Gurgaon/Gurugram,Full Time,Sales Support & Operations Department,5 Aug 2023,1.0,3.0,2.0,1.0,1.0,1.0,1.0,"Heritage Brand
Still hold reputation in consumers","Corporate culture is worst
No reward for high potential and high performer
Few few people will be given all credits irrespective of performance"
Regulatory Affairs Manager,Pune,Full Time,Other Department,4 Aug 2023,3.0,1.0,1.0,1.0,1.0,1.0,1.0,"In Regulatory side no proper management, Indian reviews who are not knowing any thing on products like MRI are spoiling careeres of other and it’s a major flop show, such reviews like Neena how those are allowed to play with others career?? Latest lay off was based on what???not clear, not expected form so called MNC like Philips. No actions will be taken on such prejudiced reviewers","RA management is pathetic and reviews are not proper and they are enjoying jobs by ruining others life. Looks senior management is not knowing or do not want to know. I was informed that I am laid off, the reasoning is not understood, why other RA lead did my review and I did not agreed to the review, I did not signed off."
Head - Healthcare Transformation Services,Gurgaon/Gurugram,Full Time,Other Department,3 Aug 2023,3.0,5.0,2.0,5.0,1.0,3.0,2.0,Work lice balance,"Appraisal system
Growth/ learning opportunities
Disaligned priorities to Indian healthcare ways of working
Backend functions lead decision making/ have larger control than front end functions/ revenue earning functions"
Catalogue Manager,Chennai,Full Time,Engineering Department,3 Aug 2023,2.0,2.0,2.0,3.0,4.0,1.0,2.0,"Philips policies are awesome & employee friendly, it allows employee to do their justice to given job.
But the Higher officials & Managers are changing the culture of philips by following a English professor ( treating like a students).",Philips as a organisation is good. But the Higher officials Managers are stuffing their own thoughts & slavery kind of behaviour is there with them. They need to follow philips policy towards employees.
Senior Mechanical Engineer,Pune,Full Time,Engineering & Manufacturing Department,3 Aug 2023,4.0,5.0,5.0,4.0,4.0,4.0,4.0,Good Place to learn. Flexible Leave Policy. Unlimited Sick Leaves. Work Life Balance is good. Take ownership to deliver your at your own capabilities. Work time is strictly followed. Global Exposure.,Complex process oriented structure.
Software Engineer,"Pune, Maharashtra",Full Time,Engineering & Manufacturing Department,2 Aug 2023,1.0,4.0,1.0,4.0,1.0,3.0,1.0,"Culture,  Hybrid Work Policy, Good Salary and Benefits, Location","Full of people with half knowledge 
No clarity on the projects & tasks
No clarity where the organization is going 
Layoffs till 2025 announced by CEO
Management & HR department is poor"
Deputy Manager,Chennai,Full Time,Finance Department,0 Jul 2023,5.0,4.0,5.0,5.0,5.0,5.0,5.0,"Very Good place to work.
And Professionalism driven management.","No Dislike as in with Philips. 
It's a great place to work.
May be Business Support services could be better( Food/ Transport)"
Design Quality Assurance,Pune,Full Time,Quality Assurance and Testing Department,8 Jul 2023,3.0,2.0,1.0,2.0,1.0,1.0,2.0,"Too many issues- very turbulent, hence lots of accountability and learning.","Too many issues- very turbulent, hence people blame each other every there and now. Every day is firefighting.
Company culture is not good. Facilities are almost zero, even no tissues.
Come here only to become firefighter."
IT Information Security Lead,Bengaluru/Bangalore,Full Time,Banking Operations Department,4 Jul 2023,3.0,3.0,3.0,3.0,3.0,4.0,2.0,"Philips is good Company as overall but it depends on the Management side how we get 
Manager encourage here own people more then the Remote workers",It depends how flexible and learning depending in the location Visa and managers encourage on the previous company guys try to bring them back and form the old team and leave the remote workers idea and remove them one day so remote works always need to be in conduct with the reporting managers to safe your Job maybe you are salientand think you job is safe but anytime it may change disaster for remote works...Read More
Marketing Manager   (working remotely),,Full Time,Marketing Department,7 Sep 2023,1.0,4.0,2.0,3.0,3.0,1.0,2.0,"Work from home
Policies are well structured
Less of mico management from manager","Convoluted decision making
Senior management is not supportive
Work culture is affected by work politics by senior management"
Software Engineer 2,Bengaluru/Bangalore,Full Time,Health Informatics Department,5 Jun 2023,4.0,5.0,3.0,3.0,5.0,5.0,3.0,"Work Life Balance is Great
Job Security is unparalleled","Hikes are nominal for most departments, some exceptions are there.
Promotion hike is also average"
Area Sales Manager,"Indore, Madhya Pradesh",Full Time,Retail & B2C Sales Department,1 Jun 2023,1.0,3.0,1.0,3.0,1.0,3.0,1.0,Philips products are world class.,Job security is a concern.They don't have control over online and MOD channel business hence they infiltrate and impact the GT business
Deputy Manager,Chennai,Full Time,Finance Department,9 Jun 2023,4.0,5.0,4.0,5.0,5.0,5.0,5.0,"Salary and Benefits.
Appraisal, Onsite, insurance, Fitness allowance","Manager, Casr feeling, Cost cutting by senior Manager. instated of Onsite Vertuval KT"
Accounting Specialist,Chennai,Full Time,Accounting & Taxation Department,4 Sep 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Great place to start career,No dislike
Senior Accounting Specialist,Chennai,Full Time,Finance Department,3 Sep 2023,4.0,5.0,3.0,3.0,4.0,4.0,2.0,"Work life balance, employee benefits","Appraisal, growth, promotion"
Product Owner,Bengaluru/Bangalore,Full Time,Technology / IT Department,3 Sep 2023,3.0,5.0,2.0,5.0,4.0,5.0,3.0,Good Pay and nice people,Slow work in the fast pace world
Deputy Manager Grade 2,"Chennai, Tamil Nadu",Full Time,Finance Department,2 Sep 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"It us the GBS, The working culture was excellent",Currently it is charged like 3rd party BPO
Data Specialist Intern,Chennai,Intern,DBA / Data warehousing Department,1 Sep 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,"Work life balance
And flexible working hours",Nothing Much. I had a great experience
Sales Executive,"Mumbai Suburban, Maharashtra",Full Time,Sales Department,1 Sep 2023,1.0,1.0,3.0,1.0,1.0,1.0,1.0,"Nothing 
Its depend on ur channel partner","First of all third party 
Salary not on time 
Sometimes 2-3 month late
Company will not provide u leads"
"Khóa Cửa, Khóa điện Tử, Khóa Vân Tay, Công Nghệ, Nhà Cửa",Mumbai,Full Time,Events & Banquet Department,9 Sep 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,nơi tin cậy để làm khoá,không có gì để chê
Manager Fp,Chennai,Full Time,Finance Department,8 Sep 2023,5.0,5.0,5.0,3.0,4.0,4.0,5.0,Good balance of challenges; learning and job satisfaction.,Experience varies largely based on teams and reporting managers.
Key Account Manager,Gurgaon/Gurugram,Full Time,Enterprise & B2B Sales Department,6 Sep 2023,1.0,1.0,4.0,4.0,1.0,1.0,3.0,Product quality,"No job security, unstable environment top to bottom"
Area Service Manager,"New Delhi, Delhi",Full Time,Enterprise & B2B Sales Department,4 Sep 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"I love this company.
Philips company is gud in market..",Company is verry nice
Area Sales Executive,Jhansi,Full Time,Other Hospital Staff Department,4 Sep 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Patanjali Ayurved Ltd,Patanjali Ayurved Food
Senior Architect,Bengaluru/Bangalore,Full Time,Software Development Department,1 Aug 2023,5.0,5.0,3.0,3.0,3.0,2.0,3.0,"Work life balance
Job satisfaction",Culture
Service Innovation Manager,Pune,Full Time,Engineering & Manufacturing Department,1 Sep 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Culture,Cost cutting initiatives impacting customers
Senior Manager Finance,"Chennai, Tamil Nadu",Full Time,Other Department,9 Aug 2023,5.0,4.0,5.0,4.0,4.0,4.0,4.0,Flexibility,Some petty workplace politics (although rare)
Area Sales Manager,Chennai,Full Time,Retail & B2C Sales Department,4 Aug 2023,5.0,3.0,5.0,5.0,4.0,5.0,4.0,Employee Benefits and Company culture,More power given to your immediate manager
Salesman,"Gurgaon/Gurugram, Haryana",Full Time,Sales Support & Operations Department,1 Aug 2023,4.0,4.0,3.0,4.0,3.0,3.0,3.0,Hike may be given at any point,Senior control  the things according to there way
Software Technologist - I,Bengaluru/Bangalore,Full Time,Imaging & Diagnostics Department,1 Aug 2023,1.0,3.0,1.0,1.0,1.0,1.0,1.0,The likes are overshadowed by the biased management,"Toxic culture, Bad management, Managers are biased, No recognition for the work done."
Senior Accounts Executive,Chennai,Full Time,Accounting & Taxation Department,1 Aug 2023,4.0,4.0,4.0,3.0,3.0,4.0,3.0,Average company to work,Salary not as per industry standards
Account Assistant,Chennai,Full Time,Accounting & Taxation Department,6 Aug 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,The company provides good place for a work life balance.,Incentive are less as compared to others
Product Quality Engineer   (working remotely),,Full Time,Quality Department,3 Aug 2023,3.0,3.0,2.0,3.0,3.0,3.0,3.0,Functions and culture,Salary structure is complicated and bad
Software Technologist 2,Bengaluru/Bangalore,Full Time,Software Development Department,2 Aug 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very nice it was working .,Nothing bad as such here.
Sales,"Varanasi, Uttar Pradesh",Full Time,Marketing Department,2 Aug 2023,1.0,5.0,5.0,5.0,1.0,5.0,5.0,Like philips light indias best light,Dislike no dislike
Architect,Bangalore/Bengaluru,Full Time,Health Informatics Department,0 Aug 2023,1.0,1.0,2.0,3.0,2.0,1.0,1.0,Unlimited Sick leaves,"Politics, Toxic Work Culture"
Senior Lead Engineer,Bangalore/Bengaluru,Full Time,Other Hospital Staff Department,1 Jul 2023,4.0,4.0,4.0,3.0,4.0,4.0,3.0,"Flexible work timing, Latest tech stack as well as development environment.",Nothing as such
Specialist 1- Data Engineering,Bangalore/Bengaluru,Full Time,Data Science & Machine Learning Department,9 Jul 2023,5.0,5.0,4.0,3.0,5.0,5.0,3.0,Geeat work life balance and job security,None
Software Designer,"Pune, Maharashtra",Full Time,Software Development Department,7 Jul 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Leave benefits medical policy salary,Technology stack used for software development
Customer Care Executive,New Delhi,Full Time,Customer Success Department,5 Jul 2023,3.0,2.0,4.0,3.0,3.0,4.0,2.0,Product knowledge was good.,There are not giving promotion to his staff.
Senior Project Manager,Chennai,Full Time,Product Management - Technology Department,4 Jul 2023,4.0,4.0,4.0,3.0,3.0,4.0,2.0,"Good work life balance, brand name with multicultural exposure",No clear carrier progression growth visible
Technical Specialist,Bangalore/Bengaluru,Full Time,Software Development Department,3 Jul 2023,4.0,5.0,4.0,3.0,4.0,4.0,3.0,European work culture and good work life balance.,Less pay.
Global Regulatory Affairs Specialist,Chennai,Full Time,Corporate Affairs Department,3 Jul 2023,4.0,5.0,5.0,4.0,4.0,5.0,3.0,Functional healthy environment at work place and Global culture!!,Things will not move fast even immediate escalation also
Commercial Policy And Pricing Manager,"Gurgaon/Gurugram, Haryana",Full Time,Other Department,9 Jul 2023,1.0,2.0,1.0,3.0,1.0,1.0,2.0,WFH policy,Lots of politics. They expect you to close eyes when you come across anything wrong
General,Bengaluru/Bangalore,Full Time,Banking Operations Department,9 Jul 2023,5.0,5.0,4.0,5.0,3.0,5.0,3.0,Excellent work environment,Appreciated if there is more scope for learning new skills
Deputy Manager,Chennai,Full Time,Business Intelligence & Analytics Department,7 Jul 2023,4.0,4.0,4.0,4.0,4.0,4.0,3.0,"Overall, the culture is positive and people are helpful. Good opportunities to learn as well.",Promotion/appraisal takes time.
Trainee Engineer In Production,"Pune, Maharashtra",Full Time,Engineering Department,7 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Coulcher, manager behavior",Nothing is bad in philips
General Manager,Chennai,Full Time,Finance Department,7 Jul 2023,5.0,5.0,5.0,5.0,4.0,5.0,3.0,Training and work culture,"Growth is missing
Face the layoff challenge"
Branch Activation Manager,Gurgaon/Gurugram,Full Time,Marketing Department,5 Jul 2023,3.0,2.0,1.0,1.0,1.0,1.0,1.0,Nothing,"Lots of Politics at mid- management level, thus impacting decisions taken bh higher management"
Manager,"Pune, Maharashtra",Full Time,Operations Department,5 Jul 2023,4.0,4.0,4.0,4.0,3.0,4.0,3.0,Freedom to work,"Decision making process, and complexity of the orgn structure"
Test Engineer,Pune,Full Time,Production Department,5 Jul 2023,4.0,3.0,4.0,4.0,5.0,4.0,3.0,Culture is great,Work and balance not good
Accounting Specialist,Chennai,Full Time,Finance Department,7 Aug 2023,5.0,5.0,5.0,4.0,5.0,5.0,3.0,Culture and work life balance,Nothing
Software Developer,Bengaluru/Bangalore,Full Time,Software Development Department,3 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,2.0,Is ti good company for in experience person. and also good related to work life balance.,Only appraisal the growth is not more than 6 to 10 % salary hike.
AI Research Engineer - Data Science,Bengaluru/Bangalore,Full Time,Data Science & Machine Learning Department,1 Jul 2023,4.0,5.0,3.0,3.0,2.0,4.0,3.0,Good work life balance,"No salary hike, no respect to new employees"
Senior Accounting Specialist,Chennai,Full Time,Accounting & Taxation Department,0 Jul 2023,4.0,4.0,3.0,3.0,4.0,3.0,2.0,"Work life balance,  job security","Promotion and appraisal, lack of diversity"
Senior Engineer,"Mohadi, Maharashtra",Full Time,Engineering Department,7 Jul 2023,4.0,5.0,5.0,5.0,4.0,5.0,4.0,Every thing,Closing the plant
Automation Engineer,Bengaluru/Bangalore,Intern,Health Informatics Department,6 Jul 2023,3.0,4.0,1.0,2.0,1.0,1.0,2.0,"Work life balance , KT Sessions","Work pressure, it will not convert as full time employee  even if you perform well"
Business Analyst,Bengaluru/Bangalore,Full Time,Business Intelligence & Analytics Department,6 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Great company with work culture and benefits,Nothing much
Quality Engineer (Dy. Manager),Pune,Full Time,"Operations, Maintenance & Support Department",4 Jul 2023,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Nothing is likable. All things are not good,"Everything , work culture people management"
Product Configuration Manager,Pune,Full Time,Engineering & Manufacturing Department,3 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,There is a lot to learn here. And people are good in nature(netharland),nothing
Supplier Quality Assurance Engineer,"Pune, Maharashtra",Full Time,Quality Assurance Department,5 Jun 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"1. Unlimited Sick Leaves
2. Good Work Life balance
3. Hybrid working model",Nothing as such.
Business Manager,"Mumbai, Maharashtra",Full Time,Sales Support & Operations Department,3 Jun 2023,2.0,3.0,1.0,2.0,1.0,1.0,2.0,Work life balance,"No Policy
Leadership GAP
No Future Growth
Salary Increment 
Qulaity Manpower 
No one cares about you"
Research And Development Intern,Bengaluru/Bangalore,Intern,Research and Development  Department,2 Jun 2023,5.0,5.0,5.0,5.0,1.0,5.0,5.0,"Excellent People, Good Work Culture no torture. Good Learning experience.",Job security zero for a fresher considering the recent recession times.
Fp&a Manager,Gurgaon/Gurugram,Full Time,Finance Department,2 Aug 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything .. people and process,"Nothing , all good"
Manager - Analytics & Reporting,Chennai,Full Time,Finance Department,7 Jun 2023,3.0,1.0,4.0,4.0,5.0,1.0,2.0,"1. Philips -- The parent company is too good. 
2. Culter, Perks and Salary in Parent company is best in class
3. Lateral movements in parent company gives loads of scope for us to learn and grow","1. GBS has become a typcial Indian company
2. Poor Leadership
3. Work Life balance -- will be at stake if you are performing -- 
4. Office Politics at its best 
5. Perks gets reduced every year 
6. Promotions are managers discretion -- Performance and ratings are not related to it.
7. HR rules and policies work for Managers .. 
8. Y-o-Y growth % is good interms of Managerial Hirearchy.."
Dispatch Executive,Cha,Full Time,SCM & Logistics Department,2 Jun 2023,3.0,4.0,5.0,5.0,5.0,3.0,5.0,"dispatch Executive
Well versed in handling international clients as well as domestic corporate clients. 
Maintains control and ensure regulations to all export processes, monitor work
according to corporate and local policies, evaluate all-new custom requirements, and
supervise everyday operations according to standard procedures. Providing complete
documentation for cargo consolidation activities pre & post-shipment documents 
Performs all record-keeping processes and maintain records of all entries Conducts
targeted conversations with customers to identify customer needs.(International &
Corporate clients both) 
Implements Cargo/ material handling security procedures. Follows operational policies,
standards, and procedures Performs data entry for freight services Works with
allocated resources to ensure alignment of interest within business activities Data entry
including shipping/receiving/maintenance of inventories, occasional sales order entries,
as well as other entry procedures. Manages , generates and updates all import-export
documentation with excellent followthrough Review and follow up on vendor and
customer aging reports. Assist with processing and resolving past-due invoices. 
Possesses a high degree of initiative, proactive networking skills, and the ability to
interact and effectively communicate with customers/ vendors, over email, phone, and in
person. Detail-oriented with strong organizational skills. Ability to meet deadlines and
manage multiple tasks and projects simultaneously. Maintains harmonious relation
with coordinators like Bank, CHA, and Forwarder.  ...Read More","Solving highly complex problems within the work team, and with cross functional teams Strong influencing,
facilitating, and consulting skills in working with stakeholders at all levels in the organization and across
departments. Ability to work flexible hours based on varying business requirements & amp; ability to quickly
adapt to changes in timelines and sequences. Ability to travel to different sites to provide hands-on support
 Strong Leadership Skills Effective Manpower Handling Strong Interpersonal Skills Excellent Communication
Skills with proven ability to communicate at all levels of the organization Ability to effectively promote and lead
change Demonstrated analytical, problem solving and decision making skill with the ability to drive results...Read More"
Data Scientist,Chennai,Full Time,Data Science & Machine Learning Department,8 Mar 2023,5.0,5.0,4.0,4.0,5.0,5.0,3.0,"Excellent Work-Life Balance.
Amazing team-mates.
Outside CTC, they also have a very good benefits system.","When the market standard for a particular role goes up, I haven't seen the company trying to revise the pay accordingly. Because of this, I have seen a lot of disparities in payscale of new and old employees who are working in the same role. This can lead to attrition."
Software Technologist 2,Bengaluru/Bangalore,Full Time,Software Development Department,7 May 2023,2.0,4.0,2.0,4.0,1.0,1.0,1.0,"Big brand name nothing much.
No work pressure at all as quality of work is low.
Unlimited sick leaves.
Depends on team and project a lot.","Philips is more like parent organization of all it's sub organization.
Rampant politics and favouritism.
Business unit closure and hiring freezes are common.
No job security at all.
They hire and then they fire.
Once Business unit closes they either fire people or create situations that make people leave the company.
People staying there are good at politics and nothing.
Hire and fire company don't fall into this trap...Read More"
Software Technologist I,Bengaluru/Bangalore,Full Time,Software Development Department,5 May 2023,3.0,2.0,3.0,2.0,3.0,2.0,1.0,"Way of Working, Team bonding, Team Collaboration.",Higher Management is not sure about the requirements before starting Development cycle. Its keeps on fluctuating throughout the development period. Which impacts the quality delivery as well as employee growth.
Manager FP,Chennai,Full Time,Finance Department,0 May 2023,4.0,3.0,4.0,2.0,4.0,4.0,2.0,"Flexible working hours, I can do my work in my own way, creativity and improvement will be highly appreciated","variable pay is 70% org performance and 30% individual contribution. All the effort you will be all be for the 30% even that will not be paid in full.
Org performance was never paid in full, last year it was 0%"
Trainee Engineer    (working remotely),,Contractual,Production & Manufacturing Department,5 May 2023,5.0,5.0,5.0,4.0,4.0,5.0,4.0,"In Philips there is flexible work conditions. There is healthy and funny environment. Safety and quality are topmost priority and overall good coordinators, line managers are very supportive..",Sometimes due to Sunday working we are not able to balance our personal life and professional life
Integration Platform Specialist,Bengaluru/Bangalore,Full Time,IT & Information Security Department,1 Apr 2023,4.0,4.0,3.0,4.0,3.0,3.0,2.0,Team I work with is one of the main reason I don't look for change. It's fun working with such a wonderful team.,"There are not many opportunities for growth and unless you are in good books of your senior management, it is difficult to grow. Internal politics is ofcourse a problem in most of the organisations."
Product Manager,Bengaluru/Bangalore,Full Time,Product Management - Technology Department,5 Mar 2023,3.0,4.0,1.0,3.0,2.0,3.0,3.0,"It used to be a great company to work for until a few years ago. Declining profit, global geo-political issues and a major recall have made things worse for the company in the recent time. On top, the leadership all over the world is a disappointment.","Leaders, decision making in all areas"
Project Manager,"Pune, Maharashtra",Full Time,Healthcare Department,3 Oct 2022,5.0,4.0,5.0,4.0,5.0,5.0,4.0,"Good Culture, HR policies, car lease scheme is just awesome, unlimited sick leave, Learning opportunities, Internal Movement Opportunity, Global mindset.
Work pressure is low, global connect can lead to longer working hours but it's flexible, No in-out attendance monitoring. Can stay here for long term.
Working depends on your Manager, My manager has been extremely supportive and focuses on overall employees growth....Read More","Most work in Pune is on sustaining Engineering, very less work on NPI and advanced development. 
Core Tech folks can stay away.
Huge pay disparity between similar experience employees. Dept to Dept wise also too much variation.
Grading system is unclear.
New Jargon of ""Diversity"" candidates -promoting females for specific roles. This is contrasting to equal opportunity employer.
Recent growth outlook and recalls have damaged brand reputation badly....Read More"
Assistant Manager,Kolkata,Full Time,Enterprise & B2B Sales Department,7 Jun 2023,5.0,4.0,4.0,5.0,3.0,4.0,4.0,"Work in MNC its good & satisfied ..Philips as MNC lots of benefits for employees. 
Work culter overall good , self control is must.","Philips company is a wery good company for learning and safety rules company provides aal safety ppes and many types of safety training. All team mambers like site en charge and all department head are wery expected person 
Thanks team philips"
Senior Instrumentation Technician,Raikheda Raipur,Full Time,"Operations, Maintenance & Support Department",8 Jan 2023,5.0,4.0,5.0,5.0,4.0,5.0,3.0,"No greduati no promotion 
Avery year  company given new joining later avery worker 
Week point philips compny",One of the best Fortune company more than 100 years in Market with different innovations and currently entered in Healthcare improving patients safety with quality
Subject Matter Expert,"Chennai, Tamil Nadu",Full Time,Operations Support Department,0 Apr 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Currently it’s good no dislikes,Good work life balance. Opportunity to grow laterally as well as vertically. Hybrid working options. Good insurance coverage.
It Project Manager,Chennai,,Technology / IT Department,1 Jan 2023,5.0,5.0,4.0,5.0,5.0,4.0,4.0,"Depending on team, some office politics could be there. HR should be more powerful in employee related matters and not fall back upon the ops management.",
Technician 1,Phoenix,Full Time,,2 Nov 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,It gives me a paycheck. I have to put something here to have enough characters to submit a review otherwise that is it. It is slightly better than being homeless.,"Underworked, undervalued, people that have been there only a few months jump over people that have been there for years. They don't like sharing knowledge. Favortism big time. Abusive management. If you are thinking about working here for your own mental health I would advise against it. No organization at all if you like things neat and clean this place is not for you. Boxes and mess everywhere. People also will eat your lunch if you leave it here. It is to underpaid to work here and let someone pop off at the mouth and just bad mouth you all day....Read More"
Senior Project Manager,Bengaluru/Bangalore,Full Time,Health Informatics Department,7 Apr 2023,4.0,5.0,4.0,4.0,4.0,5.0,4.0,Has learning opportunities and freedom to move different roles within Organization. Work life balance is good.,Multiple re-orgs which impacts the work and also frustrates when you are working in senior roles.
Zonal Sales Manager- EAST & WEST REGION,Kolkata,Full Time,Enterprise & B2B Sales Department,1 Sep 2023,3.0,4.0,4.0,3.0,3.0,3.0,2.0,Work LIFE Balance,Lack of Leadership
Area Sales Manager,"Ajmer, Rajasthan",Full Time,Enterprise & B2B Sales Department,1 Aug 2023,4.0,4.0,2.0,3.0,2.0,3.0,1.0,Working is good,No appraisal and appreciation
Architect,Bengaluru/Bangalore,Full Time,Software Development Department,7 Apr 2023,5.0,5.0,4.0,4.0,4.0,4.0,3.0,"Work life balance
Good Colleagues
Support from management","Appraisals
Other business unit wont help much 
Job security"
Deputy Manager,"Chennai, Tamil Nadu",Full Time,"Investment Banking, Private Equity & VC Department",7 Jun 2023,5.0,5.0,5.0,5.0,3.0,5.0,3.0,Overall good but job security is question mark ❓,Job security
Assistant Manager,"Gurgaon/Gurugram, Haryana",Full Time,Enterprise & B2B Sales Department,6 Aug 2023,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Great working culture,Not any
Software Technologist 2,Bengaluru/Bangalore,Full Time,DevOps Department,9 Sep 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Work culture,Promotion and appraisals
Software Engineer,Bengaluru/Bangalore,Part Time,Software Development Department,2 Jun 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Work clulture and work life balance,Compensation can be better compared to competitiors.
Phili Staff   (working remotely),,,Employee Relations Department,2 Aug 2023,5.0,4.0,4.0,5.0,4.0,3.0,5.0,Because this company best for people,Because I am very poor and I want to earn money
Manager Fp&a,Chennai,Full Time,Finance Department,2 May 2023,4.0,3.0,4.0,4.0,4.0,4.0,4.0,Scope of work experience,They are not using any advanced platforms in their work
RTR Deputy Manager,Chennai,Full Time,Finance Department,6 May 2023,3.0,1.0,3.0,3.0,4.0,3.0,3.0,Benefits,Work life balance is worst here. I use to work 16 hours and more on month ends
