Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Junior Engineer,"Neemrana, Rajasthan",Full Time,Quality Control Department,0 Aug 2022,5.0,4.0,4.0,4.0,5.0,5.0,3.0,"Management behavior is very good,and working culture is good",Appraisal is very low
Junior Engineer,"Neemrana, Rajasthan",Full Time,Engineering Department,4 Sep 2022,3.0,3.0,2.0,2.0,5.0,4.0,2.0,Leaves only,"Salery growth, learning, immediate department change"
Quality Engineer,"Riico Industrial Area Neemrana, 301705",Full Time,Production & Manufacturing Department,5 Oct 2022,4.0,5.0,3.0,3.0,5.0,5.0,3.0,"Job security, Work life balanced","Appresal, salary benifits."
Sales Engineer,New Delhi,Full Time,Sales Support & Operations Department,0 Dec 2022,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Comfortable working environment with amazing seniors,Nothing to dislike
Junior Engineer Quality Control.,"Vadodara, Gujarat",Full Time,,3 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good  facilities,My aim with in 5year defination up approx  manager post but it is not possible
Diploma Mechanical Engineer   (working remotely),,Full Time,Engineering Department,8 May 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Very good,Like a company
Det Supervisor,Nimrana Rajasthan,Full Time,Engineering & Manufacturing Department,3 Dec 2022,4.0,5.0,5.0,5.0,5.0,5.0,3.0,All good,Line management system not good
Site Engineer Trainee,"Raipur, Chhattisgarh",Full Time,"Operations, Maintenance & Support Department",9 Feb 2023,5.0,5.0,5.0,3.0,3.0,5.0,5.0,Working skills very improve,No
Senior Executive,"Neemrana, Rajasthan",Full Time,Procurement & Purchase Department,6 Dec 2022,3.0,4.0,3.0,3.0,4.0,3.0,3.0,job security flexibillty,growth and paper works
Assistant Engineer Production,"Neemrana, Rajasthan",Part Time,Production Department,1 Aug 2022,5.0,4.0,4.0,4.0,5.0,4.0,4.0,"Working culture, job security, work satisfaction, work life balance etc","Skill development / learning needs improvement, Promotions and appraisal is  satisfactory."
Junior Mechanical Engineer,"Neemrana, Rajasthan",Full Time,"Operations, Maintenance & Support Department",8 Dec 2022,3.0,4.0,3.0,3.0,5.0,3.0,3.0,Appraisal is too low.,Subsidies food
Ac Technician,Jabal Ali Freezone,Full Time,Ahu Fahu  Department,7 Nov 2022,5.0,5.0,4.0,5.0,5.0,5.0,3.0,Ahu Fahu Facu new unit production and side area assembling,"can,t join cause work as a supplier"
B.Tech Mechanical,Alavar नेमराना,,Mechanical Engineering Department,7 Nov 2022,5.0,4.0,5.0,4.0,5.0,4.0,4.0,The company are very good,I don't know
Daikin Air Conditioner Private Limited Neemrana Working 2013 Till,"Neemrana, Rajasthan",Full Time,Production Department,6 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good discipline and safety & Quality,No
Engineer,"Sri City, Andhra Pradesh",Full Time,"Operations, Maintenance & Support Department",1 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Wonderful opportunity given for me,Nothing
Quality Engineer,Neemrana,Full Time,Quality Assurance and Testing Department,0 Jan 2023,4.0,4.0,2.0,3.0,5.0,5.0,2.0,Holidays,Appraisal & salary
Wherehouse B Jone,Neemarana,Full Time,Where House Department,0 Sep 2022,5.0,3.0,4.0,3.0,4.0,4.0,2.0,Company ka Rule best hai Aur Safty,Direct company roll par nhi rakhati sirf campus selection hota hai
Executive Accounts,"Neemrana, Rajasthan",Full Time,Finance Department,7 May 2023,3.0,4.0,3.0,4.0,4.0,4.0,3.0,Nothing,No comments at this time
Service Executive,"Mumbai, Maharashtra",Full Time,Service Delivery Department,1 Feb 2023,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Team support.,Nothing to dislike
Junior Engineer,"Neemrana, Rajasthan",Full Time,,9 Jul 2022,4.0,4.0,3.0,4.0,5.0,4.0,4.0,"Company culture, job responsibilities, job security",Training and skill development
Assistant Engineer,Utter Pradesh Prayagraj,Full Time,Production & Manufacturing Department,7 Nov 2022,5.0,5.0,4.0,5.0,4.0,4.0,5.0,All work like 👍,Strictly do the work
Assistant Manager   (working remotely),,Full Time,Finance Department,6 Sep 2022,3.0,5.0,3.0,2.0,5.0,5.0,3.0,Good company for groth and work life balance,Japanese culture & location is not good
Sales Executive,"Aliganj, Uttar Pradesh",,Sales executive  Department,2 Oct 2022,4.0,4.0,4.0,4.0,4.0,4.0,3.0,Very good company.,Incentive slab is very poor.
Assistant Engineer,"Neemrana, Rajasthan",Full Time,Engineering Department,0 Aug 2022,4.0,4.0,2.0,3.0,4.0,3.0,3.0,Job security & work life balance,Skill development & learning
Deputy Manager Grade 1,Pan India,Full Time,BD / Pre Sales Department,3 Nov 2022,4.0,3.0,5.0,3.0,5.0,5.0,3.0,Excellent organisation with open culture,Nothing specific
Executive -customer Service,Chakla Andheri East,Full Time,Service Department,9 Sep 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,...... gdgjfghjfjjfjghj hhfhhjjgfgjjj,"Every thing ...
,..,......,mmmm."
Senior Engineer,"Neemrana, Rajasthan",Full Time,"Operations, Maintenance & Support Department",1 Sep 2022,5.0,4.0,5.0,4.0,4.0,4.0,4.0,Good learning about job experience.,Somewhere team work is not available.
Engineers,Gurgaon/Gurugram,Full Time,Production Department,5 Jul 2022,4.0,3.0,3.0,3.0,4.0,4.0,4.0,All are good. And the job culture is really very good In MNCs . management provides proper training .,"Nothing to chang .
This is a good culture. 
And i will happy."
Dgm Operations,"Gurgaon/Gurugram, Haryana",Full Time,Sales Support & Operations Department,3 Apr 2023,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Team work.,"politics, favouratism, pay scale."
Sr. Engineer,"Neemrana, Rajasthan",Full Time,"Operations, Maintenance & Support Department",6 Aug 2022,3.0,4.0,2.0,2.0,4.0,3.0,2.0,Work and personal life balance is good. Balance of work load.,Poor appraisal
Ac Technician,"Mumbai, Maharashtra",Full Time,Technical Department,5 Oct 2022,4.0,4.0,4.0,4.0,4.0,4.0,4.0,They are providing best facilito their their employees.,Nothing
Service Executive,"Mumbai, Maharashtra",,Service  Department,8 Nov 2022,5.0,4.0,4.0,3.0,4.0,4.0,3.0,Service department people’s are best,They don’t treat properly to contractual employees
Junior Executive,"Neemrana, Rajasthan",,Software Development Department,6 Sep 2023,4.0,4.0,3.0,3.0,5.0,4.0,3.0,"Over all good company , you can join with 100% job security.",Dont think any to dislike company.
Assistant Engineer,"Neemrana, Rajasthan",Full Time,Engineering & Manufacturing Department,4 Oct 2022,4.0,4.0,2.0,3.0,5.0,3.0,4.0,Job Security,Location and politics
Graduate Engineer Trainee,"Neemrana, Rajasthan",Full Time,Pharmaceutical & Biotechnology Department,4 Aug 2022,1.0,3.0,3.0,1.0,4.0,1.0,1.0,"Nothing, only holiday are so good",Almost everything thing except holiday
Quality Control,Neemrana,Full Time,Quality Control Department,4 Aug 2022,4.0,5.0,3.0,4.0,5.0,5.0,3.0,I would like to job security at this company,Salary structure of this company very irritative
Sr. Enginner,"Neemrana, Rajasthan",Full Time,Production & Manufacturing Department,7 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Great Company,Nothing to dislike
Diploma Engineer Trainee,Neemrana,Full Time,Production Department,3 May 2022,4.0,2.0,4.0,3.0,4.0,4.0,2.0,"Good work environment and culture.
Company policies are good and they give good salary hike and bonus every year.","There is a lot of politics .
Salary is decent but career growth is slow."
Jr Quality Engineer,Neemrana,Full Time,Business Process Quality Department,9 Jun 2022,4.0,4.0,5.0,3.0,5.0,5.0,5.0,"I like this company because of their japanese culture,rull and regulation",The disadvantage of this company is that dosen't provide satisfactory salary to their DET employee
Apprentice Trainee,"New Delhi, Delhi",Full Time,,9 Oct 2022,5.0,3.0,4.0,4.0,3.0,5.0,4.0,Daikin is a good company.company staff are good.daikin is a world leading company,No dislike
Executive,"Neemrana, Rajasthan",Full Time,Stores & Material Management Department,8 Aug 2023,4.0,4.0,4.0,3.0,5.0,4.0,3.0,"Company culture good supportive teams work process and 5s proper maintain, Hr support","software not good,"
Data Entry Operator,"Noida, Uttar Pradesh",,Back Office Department,4 Nov 2022,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Daikin system & All sataf,Nothik
Divisional Manager-Customer Support,Cyber City Gurgaon,,Sales Department,4 Aug 2022,5.0,4.0,3.0,3.0,5.0,3.0,4.0,Independent decision making,"Not upgrading as per current standards. Too strict, not flexible."
Team Manager,Gurgaon/Gurugram,Full Time,Operations Department,7 Mar 2023,3.0,3.0,1.0,3.0,3.0,1.0,2.0,Office timing,Zero on employee welfare
Diploma Trainee Engineer,"Neemrana, Rajasthan",Full Time,QCPI Department,1 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,4.0,I enjoy working on team. I find it very constructive to weigh differing ideas for problems and solutions.,I do my fully perfectly work some late compression other person.
Junior Engineer,Delhi NCR,Full Time,Quality Control Department,9 Jun 2022,5.0,5.0,4.0,4.0,5.0,5.0,3.0,Good safety culture. & good work life balance. Also helpful and encouraging environment,There is lots comfort. Which is not good for freshers.
Ac Technician,Mumbai,Full Time,Technical Department,3 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Daikin is good company I like daikin company,I don't dislike I like me ac job
Quality Engineer   (working remotely),,Full Time,,0 Dec 2022,5.0,5.0,4.0,3.0,5.0,5.0,4.0,Good company,"No comment, and av"
Assistant Manager,"Gurgaon/Gurugram, Haryana",Full Time,Import & Export Department,1 Nov 2022,5.0,5.0,3.0,4.0,5.0,3.0,5.0,Good salary,Work life balance
Service Manager,"Delhi NCR, Delhi",Full Time,"Operations, Maintenance & Support Department",1 Jul 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Noting is good in this organisation,Very bad work cluture and bad leadership
Ac Mechanic,66/67patel Nagar 1st Street Tondiarpet Chennai 81,Full Time,Mechanical Workshop Department,6 May 2022,5.0,5.0,5.0,5.0,5.0,4.0,5.0,"Daikin AC is very lookness
Daikin AC is smartness 
No noise in AC unit
Best brand in Daikin Ac
Cooling is very nice
Daikin AC non inverter AC Best","Daikin AC indoor coil outdoor coil very lein
Daikin inverter AC best"
Sales Executive,Pitampura Delhi,Full Time,Retail & B2C Sales Department,5 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good company,No Daikin air-conditioning company very good company
Junior Engineer,"Neemrana, Rajasthan",,Junior engineer  Department,3 Nov 2022,3.0,3.0,4.0,4.0,5.0,4.0,3.0,I'm very enjoy work & learn . Nice Daikin staf,No
Production Manager,"Hyderabad/Secunderabad, Telangana",Full Time,Software Development Department,9 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Freedom to explore new technologies and advanced technologies,"Nothing much to say , may be too soon to judge such a big company"
Assistant Manager,"Bengaluru/Bangalore, Karnataka",Full Time,Retail & B2C Sales Department,3 Aug 2022,5.0,4.0,4.0,4.0,5.0,4.0,4.0,Work life balance,Salary is little less
Junior Engineer,Neemrana Rajasthan,Full Time,Production & Manufacturing Department,3 Aug 2022,5.0,5.0,4.0,3.0,5.0,5.0,3.0,Job security & good culture,Salary not good
Counter Sales Executive,Kanyakumari,Full Time,Production & Manufacturing Department,9 Dec 2021,3.0,2.0,5.0,4.0,4.0,5.0,3.0,"Good work 
Teammates sales support and management is transparent
There is a huge cafeteria and gaming for chilling 
Company policies are good 
Company based good salary & incentive &etc","On tha job training is not given to new joinees, 
There is a lot of politics and the management doesn't address oru issues
Salary is decent but career growth is slow
Company is"
Senior Engineer,"Sri City, Andhra Pradesh",Full Time,,2 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I dream comes true,Nothing
Export Manager,New Delhi,Full Time,Enterprise & B2B Sales Department,9 Apr 2022,4.0,5.0,5.0,3.0,5.0,4.0,5.0,"Its an excellent Japanese company driven by Indian intellectuals, absolute learning, growing opportunities. Only ind9 HVAC company in India exporting to other countries.",Employee culture is good
Executive,"Neemrana, Rajasthan",Full Time,,4 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No point,No comments about this
Junior Qa Engineer,"Neemrana, Rajasthan",Full Time,Quality Control Department,5 Oct 2022,3.0,2.0,2.0,2.0,5.0,3.0,2.0,No comments about this post,"Location
Timings"
Assistant Manager,"Gurgaon/Gurugram, Haryana",Full Time,HR Operations Department,2 Jul 2022,3.0,4.0,3.0,2.0,5.0,3.0,2.0,No benchmarking of salaries,Activities/kaizen
Production Engineer,"Noida, Uttar Pradesh",,Production  Department,0 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Don't waste a time,
Junior Quality Engineer,Delhi,Full Time,Quality Control Department,8 Jun 2022,4.0,4.0,4.0,4.0,5.0,4.0,3.0,"Good work environment and culture,job is completely secure,team mate are supportive, company policy is also good",The Job security is very good. During whole lockdown Daikin has not removed any staff.
Deputy Manager,Mumbai,Full Time,Enterprise & B2B Sales Department,9 Apr 2022,5.0,4.0,5.0,4.0,5.0,4.0,4.0,While there is no certain things to dislike only thing which is little off is Comparatively Slow career Growth.,Daikin is a very well organization.
Junior Engineer,"Neemrana, Rajasthan",Full Time,Production & Manufacturing Department,3 Aug 2022,5.0,4.0,3.0,3.0,5.0,5.0,3.0,Food is very poor quality,I feel job security in Daikin is one of the best part.there is no job risk for on roll employees.
Junior Engineer,Neemrana,Full Time,IT Support Department,7 Jun 2022,4.0,3.0,4.0,3.0,1.0,4.0,5.0,Sellery is not to good .,Culture and job security
Junior Engineer,"Neemrana, Rajasthan",Full Time,Production & Manufacturing Department,5 Sep 2022,5.0,4.0,5.0,3.0,5.0,5.0,4.0,Nothing,I'm very happy for working in Daikin Bhubaneswar branch as a service engineer. A halpful team in there.
Junior Service Engineer,Nayapalli,Full Time,"Operations, Maintenance & Support Department",6 Jun 2022,4.0,3.0,3.0,3.0,3.0,3.0,3.0,Nothing,Working culture and environment is good
Junior Qa Engineer,"Neemrana, Rajasthan",,,3 Aug 2022,4.0,4.0,4.0,2.0,5.0,5.0,1.0,Salary structure,It's a good platform to start for beginners
Junior Engineer,Neemrana,,Quality Assurance and Testing Department,6 Mar 2023,4.0,3.0,5.0,5.0,5.0,5.0,3.0,I have nothing to dislike,Very good company. Secure job.
Warehouse Executive,"Neemrana, Rajasthan",,SCM & Logistics Department,5 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Nothing for dislike,Good working environment
Dy.Manager Chiller Services,"Ahmedabad, Gujarat",,After Sales Service & Repair Department,1 Apr 2023,4.0,4.0,4.0,4.0,5.0,3.0,4.0,Need to improve HR policies,
Production Incharge,Factory 2,Full Time,,8 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Equality. NO ONE CAN FEEL EMBARRASSED BY ANY EMPLOYEE. GA & ADMINS ARE VERY COOPERATIVE.,Nothing
Area Service Manager,"Hyderabad/Secunderabad, Telangana",Full Time,Service Delivery Department,1 Aug 2022,5.0,3.0,4.0,4.0,5.0,4.0,4.0,Ok good,Ok gods every thing
Junior Engineer,"Neemrana, Rajasthan",Full Time,Engineering Department,5 Jul 2022,4.0,4.0,4.0,3.0,5.0,5.0,4.0,We have to learn all the required training. And the working culture is also good.,Salary is not justified in your position.
Sales Promoter,"Hyderabad/Secunderabad, Telangana",Full Time,Sales Support & Operations Department,0 Jan 2023,4.0,4.0,3.0,4.0,5.0,3.0,4.0,Less pressure Comparetivily,No leaves on weekends to promoter
Production Engineer,Nmr,Full Time,Engineering Department,3 Oct 2022,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Na na na na na,Flat management
Divisional Manager- Finance And Compliance,Mumbai,Full Time,Finance Department,0 Sep 2022,4.0,5.0,4.0,3.0,5.0,5.0,3.0,Not a good payer,It gives you a good start to your carrear as a fresher.
Junior Engineer,Neemrana,Full Time,Production & Manufacturing Department,0 Mar 2023,4.0,3.0,4.0,4.0,4.0,4.0,3.0,No overtime money for staff members,Company culture and communication system
Junior Engineer,"Neemrana, Rajasthan",Full Time,Production & Manufacturing Department,8 Aug 2022,5.0,4.0,4.0,4.0,5.0,5.0,3.0,I have no things for this,"Best Company to learn, to grow, to gear up your career.
I have been in Daikin since 2016 and i learnt much more than even during my engineering.
Good working environment, atmosphere and culture."
"Assistant Engineer- Direct-BOM, Indirect-MRO, Capex, Import, Project Related Purchasing","Neemrana, Alwar",,Buying Department,9 Feb 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,There is necessary 2 months notice period that's you need to serve anyhow.,Working culture is good
Mechanical Maintenance Engineer,Neemrana,,"Operations, Maintenance & Support Department",4 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Career opportunities and growth need to revise policy,
Senior Sales Executive,"Bardhaman, West Bengal",Full Time,Retail & B2C Sales Department,2 Sep 2022,5.0,4.0,5.0,4.0,3.0,4.0,4.0,Company support,No never dislike
Desktop Support Engineer,Vijaywada,Full Time,Technical Support Department,9 Jun 2022,5.0,5.0,5.0,4.0,4.0,4.0,4.0,"My Coligues and my sir very support
Environment is good salary hike every year",Some politics are run. They are wasting my time
Assistant Engineer 2,Neemrana,Full Time,Quality Control Department,1 Jun 2022,4.0,5.0,5.0,4.0,5.0,5.0,3.0,"Healthy work environment, good platform for learning",Flexible working hours
Sales Engineer,Chandigarh,Full Time,,5 Aug 2022,2.0,1.0,1.0,4.0,5.0,2.0,1.0,You get promoted once you resign,"Punctuality
Japanese Culture"
Junior Engineer,"Neemrana, Rajasthan",Full Time,Engineering Department,1 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Not any dislike,job security
Assitant Engineer In Supplier Quality Group,"Neemrana, Rajasthan",,Production & Manufacturing Department,1 Aug 2022,1.0,3.0,1.0,1.0,5.0,3.0,1.0,skill and promotion is zero,Management is excellent
Sales Executive,Lucknow,,Customer Service Department,8 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Not a good company for off roll employees,I learned a lot from this organization. I have past a very good and quality time in Daikin. all employees are very helpful. new challenges can face and achieve here. progressive.
Service Executive,"Kolkata, West Bengal",,Service Delivery Department,7 Sep 2022,5.0,5.0,4.0,4.0,4.0,5.0,2.0,Nothing,Work Life & Personal Life
Structural Design Engineer,"Neemrana, Rajasthan",,,7 Aug 2022,4.0,5.0,4.0,3.0,5.0,5.0,4.0,Appraisal,Good learning & good communications
Junior Engineer,Daikin,,,6 Aug 2022,4.0,4.0,4.0,4.0,4.0,4.0,4.0,No,
Air Condition Technician,Nagpur,Full Time,Software Development Department,2 Jan 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment and culture. Teammates are supportive and the management is transparent .There is a huge cafeteria and gaming arcade for chilling .Company policies are good .appraisals are fair a.nd they give good salary hike and bonus every year.,"No issues. 
There"
Sales Executive,Gwalior,Full Time,Air Conditioner Department,3 Jul 2022,5.0,5.0,5.0,5.0,1.0,5.0,1.0,Good experience  work with daikin,Working is mind blowing
Production Engineer,Neemrana,Full Time,"Operations, Maintenance & Support Department",6 May 2022,5.0,3.0,5.0,4.0,5.0,4.0,4.0,Daikin is good work place for learning purpose,Work load
R&D Operator,Rajasthan,Full Time,Research & Development Department,6 Jun 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"It's a rubbish company and doesn't do anything for the worker, who will do nothing for the worker who works.",company me jo worker salo se kam kar rahe hai un ka kuch nahi karti jo sipari se aate hai or kam bhi nahi karte un ka sab kuch karti or jo imandari se kam kar rahe hai un ka kuch nahi karti
Assistant Engineer,Neemrana,Full Time,Engineering & Manufacturing Department,8 Mar 2023,3.0,4.0,2.0,3.0,5.0,3.0,3.0,The system is organized,Salary and position is low as compared to other companies
Diploma Engineer Trainee,Neemrana,Full Time,Quality Control Department,8 Jun 2022,3.0,3.0,2.0,4.0,5.0,3.0,3.0,Job Security,Career growth & increment
Deputy Manager Grade 2,"Bengaluru/Bangalore, Karnataka",,Construction Engineering Department,8 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Result oriented,"Nothing special...
No dislike till now"
Jr Engineer,Chakan,,Engineering Department,9 Jun 2022,4.0,5.0,5.0,5.0,5.0,5.0,4.0,Good culture,"Good culture and 
Good discipline and I have is very grateful ............."
Junior Engineer Quality Control,Neemrana Rajasthan,,Quality Control Department,0 Mar 2022,5.0,4.0,4.0,5.0,5.0,5.0,4.0,"Job security, management support, key skill, facility, culture, DJIME facility","Salary package, shift time,"
Quality Inspector,"Neemrana, Rajasthan",,Quality Control Department,6 Jul 2022,4.0,4.0,4.0,3.0,5.0,5.0,4.0,Skill devlopmen and learning,Salery and benifit
Hvac Supervisor,"Delhi NCR, Delhi",Full Time,HVAC  Department,9 Jul 2022,5.0,4.0,5.0,3.0,3.0,3.0,4.0,every call attend,Slow services
Junior Engineer,New Delhi,Full Time,Production & Manufacturing Department,4 May 2022,5.0,4.0,5.0,5.0,5.0,5.0,4.0,Good work environment and culture,Salary is decent but career growth is slow
Junior Engineer Production,Neemrana,Full Time,Man Department,2 Jun 2022,4.0,4.0,3.0,4.0,5.0,5.0,3.0,Work culture and environment is wonderful.,Progress is slow and salary not according to responsibility
Junior Engineer,Neemrana,Full Time,Production & Manufacturing Department,0 Nov 2022,4.0,3.0,4.0,3.0,5.0,5.0,3.0,Culture & ethics of the company,No any dis likes for my first company
Diploma Engineer Trainee,Neemrana,Full Time,Quality Control Department,5 May 2022,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Nice work place but not satisfied.,Salary and career growth  is slow.
Executive Accounts,Neemrana,,Finance & Accounts Department,5 Jun 2022,4.0,4.0,5.0,3.0,3.0,5.0,3.0,"Good to Learn,",Not any growth for contractual employees
Iti Welder,Neemrana,,"Operations, Maintenance & Support Department",6 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Working Manegmant,Un sakil worker to work
Diploma Engineer Trainee,Neemrana,,Production Department,0 Apr 2022,4.0,4.0,4.0,4.0,5.0,2.0,4.0,Daikin company is environment friendly,Don't make gameing activity
Sap Service Coordinator,Pune,,Software Development Department,6 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Work culture , management., Job security, company policies",Daikin is best company for working.. total 19th branches overall in India.
Inside Sales Manager,"Delhi NCR, Delhi",,BD / Pre Sales Department,5 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Employee Service & support,Nothing
Junior Engineer,"Neemrana, Rajasthan",Full Time,Quality Control Department,9 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment and culture. Very job security,No any dislike point
Area Service Manager,Okhla,Full Time,Customer Service Department,9 Jun 2022,5.0,5.0,4.0,5.0,5.0,5.0,5.0,great management with good people around,nothing to dislike
Assistant Manager Customer Service,"Pune, Maharashtra",Full Time,Construction Engineering Department,0 Dec 2022,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Work culture Is really good,Nothing to dislikes
Supervisor,"Chennai, Tamil Nadu",Full Time,Supervisors Department,2 Jul 2022,4.0,4.0,5.0,5.0,4.0,3.0,4.0,Deffactive data entry,Moving loading
Assistant Engineer,"Gurgaon/Gurugram, Haryana",Full Time,Production & Manufacturing Department,7 Jul 2022,4.0,4.0,3.0,3.0,5.0,3.0,3.0,Way of working,Skills set are limited
Accounts Executive,Neemrana,Full Time,Accounts Department,5 Jan 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Good work environment and culture. Teammates are supportive and the management is transparent. Company policies are good,",Salary is decent but career growth is slow
Area Service Manager,"Mansa, Punjab",Full Time,,1 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes I want to be join this company and working positively.excellent working on crm.,Good
Quality Engineer,Gurgaon/Gurugram,,,0 Mar 2022,4.0,5.0,4.0,5.0,5.0,5.0,3.0,"Job security is completely safe and aal over this company is one of the best company for girls about safety, security an all .","1. For learning purpose this is very good company
2.Job security is good"
Junior Engineer,Neemrana,,Engineering Department,2 Apr 2022,4.0,5.0,5.0,5.0,5.0,4.0,4.0,Nothing,Excellent 👍
Quality Control,Goadgawon,,,6 Apr 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Any how no dislike,
Mechanical Engg. Design,Neemrana,Full Time,Engineering Department,4 May 2023,3.0,4.0,3.0,3.0,4.0,3.0,3.0,Work life balance,Company culture
Assistant Manager,"Pune, Maharashtra",Full Time,,4 Sep 2022,5.0,5.0,3.0,4.0,5.0,4.0,3.0,Brand presence.,Training should happen
Junior Engineer,Neemrana,Full Time,,8 Apr 2022,4.0,3.0,3.0,4.0,4.0,3.0,4.0,I like the company policies regarding work and leaves,There is nothing I can say
Assistant General Manager,Gurgaon/Gurugram,Full Time,Engineering & Manufacturing Department,9 Mar 2023,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Working environment …..,Nothing …..
Diploma Trainee Engineer,New Delhi,Full Time,Quality Control Department,4 Jan 2022,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Good work environment and culture. Teammates are supportive and the management is transparent,There is a no any major problem. You can service free mind and learn .
Diploma Engineer Trainee,"Neemrana, Rajasthan",Full Time,Management Department,6 Dec 2022,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Learning and company culture,Benefits
Qc Engineer,Neemrana,,,4 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Best work place , security and safty is always best and they give good salary and bonus and management very fast solve our issues",Nothing
Other,Neemrana Rajshthan,,,8 Oct 2022,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Vrryy good,Bast of daikin
Assistant Manager,Jaipur,,After Sales Service & Repair Department,0 Apr 2022,5.0,4.0,5.0,3.0,4.0,4.0,4.0,Work culture is good and Job is also secure,Personal growth is very slow
Ac Technician,Hyderabad,,,1 Oct 2021,3.0,2.0,3.0,2.0,1.0,1.0,1.0,Colleagues are good,"Worst.salary not gave in time
No increments and bonus"
Junior Engineer,Delhi NCR,Full Time,"Operations, Maintenance & Support Department",6 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment and culture.,There is a lot of politics
Manager - BSM Service Kerala,Kochi/Cochin,Full Time,Customer Service Department,2 Apr 2022,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Learning opportunities .. skill development in technical and  AMC sales,Manual intervention required
Office Assitant,Sp-12 Majrakath Neemrana,Full Time,HR Operations Department,2 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best management,Nothing to dislike
Junior Excutive In Store,Neemrana,Full Time,SCM & Logistics Department,0 Apr 2022,4.0,5.0,4.0,2.0,5.0,5.0,3.0,Good management,Company don't pay employee as they deserve
Help Desk Operator,Rajasthan,Full Time,Production & Manufacturing Department,4 Apr 2022,4.0,3.0,3.0,4.0,5.0,4.0,4.0,Safety is most important thing and quality of products is very good,Nothing
Deputy Manager,Neemrana,,"Operations, Maintenance & Support Department",3 Jun 2022,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Culture & training,Nothing right now
Administration Executive,Ahmedabad,,Administration Department,1 Mar 2022,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Daikin is good and grow company at time.,"No management for off roll employee , like treet slave."
Associate Engineer,"Neemrana, Rajasthan",,NA Department,6 Dec 2022,1.0,2.0,1.0,2.0,3.0,1.0,1.0,Culture & skill development is zero. Lots of politics. No support to new joinee. Salary benefits are customized to make you fool.,Work life balance
Deputy Manager- Finance,Neemrana,,Finance Department,4 May 2022,3.0,4.0,4.0,4.0,3.0,3.0,3.0,Open sitting system leads to no concentration at work.,Family culture and good working environment.
Purchase Executive,Rajasthan,,Procurement & Purchase Department,9 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Reward and employees welfare.,
Junior Engineer,"Neemrana, Rajasthan",Full Time,,2 Aug 2022,3.0,3.0,3.0,4.0,5.0,4.0,5.0,GA department supportive.,Hard work.
